GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1600000US0427400,0427400,"Gilbert town, Arizona",221136,55,187591,5516,5792,2441,1646,993,12334,3222,560,550,4775,2376,8438,1919,1471,795,6967,1718
1600000US0427820,0427820,"Glendale city, Arizona",232118,101,181779,4865,15421,3395,3620,1924,7510,2245,258,307,18108,4723,5422,1541,954,571,4468,1408
1600000US0428380,0428380,"Goodyear city, Arizona",69631,59,58187,3420,4955,2565,734,647,1623,822,0,198,2276,1498,1856,1042,353,425,1503,944
1600000US0446000,0446000,"Mesa city, Arizona",452068,71,375765,6329,14982,3293,9780,2907,8021,2252,1138,827,29623,5532,12759,2596,2348,1138,10411,2358
1600000US0454050,0454050,"Peoria city, Arizona",159761,90,135820,4190,6417,2145,616,493,7662,2547,459,593,3368,1456,5419,1791,678,486,4741,1807
1600000US0455000,0455000,"Phoenix city, Arizona",1488759,90,1141686,13593,105152,7479,29472,4368,51432,5432,2772,1284,117054,9896,41191,4708,9213,2576,31978,4329
1600000US0464210,0464210,"San Tan Valley CDP, Arizona",82760,7537,68821,7604,2604,1329,1941,1742,2301,1305,302,507,4718,2742,2073,1267,868,698,1205,852
1600000US0465000,0465000,"Scottsdale city, Arizona",223517,41,201917,4651,5342,2171,1320,960,9901,2673,399,448,2826,1758,1812,709,214,220,1598,662
1600000US0471510,0471510,"Surprise city, Arizona",121276,52,100905,5379,10938,4939,1021,933,2554,1360,322,329,2778,1431,2758,1279,536,409,2222,1190
1600000US0473000,0473000,"Tempe city, Arizona",166862,77,120196,5059,6835,2229,4372,1881,12331,2562,532,483,16287,5403,6309,1535,1079,780,5230,1369
1600000US0477000,0477000,"Tucson city, Arizona",524278,79,384306,6523,27562,2855,11165,2204,13327,2087,755,394,64664,6918,22499,3701,5692,1938,16807,2919
1600000US0485540,0485540,"Yuma city, Arizona",95424,40,66806,3814,3295,1197,885,399,2121,483,656,746,18851,3848,2810,955,1213,721,1597,662
1600000US0523290,0523290,"Fayetteville city, Arkansas",76892,35,63768,2460,4702,1089,930,449,1948,791,213,308,3340,1862,1991,906,305,487,1686,780
1600000US0524550,0524550,"Fort Smith city, Arkansas",87437,29,67162,1215,7562,1181,1910,606,5251,567,209,321,1197,943,4146,1154,318,389,3828,1171
1600000US0535710,0535710,"Jonesboro city, Arkansas",70183,23,54205,836,13398,514,144,165,804,448,0,184,826,673,806,368,0,184,806,368
1600000US0541000,0541000,"Little Rock city, Arkansas",196530,40,103201,4189,82170,4305,1036,646,7063,1335,0,184,863,623,2197,884,27,50,2170,879
1600000US0566080,0566080,"Springdale city, Arkansas",76480,3140,48349,4717,2168,1115,326,281,2141,1033,4425,301,16831,4013,2240,1067,80,131,2160,1055
1600000US0600562,0600562,"Alameda city, California",75632,43,37726,3065,5179,1721,521,403,23429,2544,704,603,2841,1656,5232,1784,582,647,4650,1627
1600000US0600884,0600884,"Alhambra city, California",84322,39,22519,3358,1465,1183,153,198,40841,4032,141,174,15856,4349,3347,1506,2098,1334,1249,776
1600000US0602000,0602000,"Anaheim city, California",343241,58,233546,9955,7450,2164,1057,604,52130,6033,2313,1570,37487,6942,9258,1949,2302,842,6956,1728
1600000US0602252,0602252,"Antioch city, California",105495,58,50421,5052,16971,3660,2098,981,11378,3139,493,702,13970,3401,10164,2995,1210,808,8954,2949
1600000US0602364,0602364,"Apple Valley town, California",70682,65,55944,4037,6872,2654,2034,1850,789,527,0,197,2062,1048,2981,1425,1032,1131,1949,859
1600000US0602553,0602553,"Arden-Arcade CDP, California",88995,6952,62130,5020,7418,2622,1329,1614,5066,1676,185,289,6314,2320,6553,1828,1063,618,5490,1727
1600000US0603526,0603526,"Bakersfield city, California",358600,52,227512,8826,32587,3347,5545,2566,25949,2844,334,289,51169,8212,15504,4390,2927,1145,12577,4452
1600000US0603666,0603666,"Baldwin Park city, California",76437,56,24435,3918,1643,1139,335,408,11530,2350,352,504,36887,4386,1255,651,851,583,404,322
1600000US0604982,0604982,"Bellflower city, California",77334,77,39859,4335,11293,2910,201,209,10262,2609,0,197,13135,3598,2584,758,901,457,1683,702
1600000US0606000,0606000,"Berkeley city, California",115417,61,72460,3387,8986,2182,741,465,20924,3246,243,242,5246,1663,6817,1456,890,661,5927,1262
1600000US0608786,0608786,"Buena Park city, California",82152,42,49808,4905,2067,2017,711,712,23341,4327,664,682,2313,1270,3248,1211,1263,742,1985,902
1600000US0608954,0608954,"Burbank city, California",104380,39,79642,3860,2433,1226,179,172,10892,2848,93,145,6054,2130,5087,1636,522,473,4565,1522
1600000US0610046,0610046,"Camarillo city, California",65972,32,50220,2994,2241,1361,247,182,6307,2276,81,162,2134,1426,4742,2036,253,311,4489,2005
1600000US0611194,0611194,"Carlsbad city, California",109333,61,92829,3661,1606,1413,623,588,7703,2495,0,197,3527,2412,3045,1648,377,456,2668,1588
1600000US0611530,0611530,"Carson city, California",92992,54,29205,3895,14637,3020,863,639,22099,3292,2638,1651,6465,2241,17085,3946,648,347,16437,3877
1600000US0613014,0613014,"Chico city, California",87712,30,74941,1766,1628,515,387,225,3344,1142,153,223,1549,788,5710,1414,512,341,5198,1381
1600000US0613210,0613210,"Chino city, California",80181,68,45171,4320,4067,1100,1313,1038,9021,2267,122,129,16404,3333,4083,1488,910,543,3173,1446
1600000US0613214,0613214,"Chino Hills city, California",76462,44,41194,4378,2372,1217,192,204,25148,3418,0,197,4666,2190,2890,1134,620,604,2270,875
1600000US0613392,0613392,"Chula Vista city, California",252424,38,173959,7701,12625,3536,878,642,35082,6562,1765,1497,15168,3284,12947,3409,3352,1193,9595,3421
1600000US0613588,0613588,"Citrus Heights city, California",84862,38,71151,2906,2158,917,650,484,2333,921,0,197,5024,2520,3546,1239,556,485,2990,1130
1600000US0614218,0614218,"Clovis city, California",98626,41,74354,4068,1216,725,1309,970,9027,2512,248,322,8820,2670,3652,1525,1268,1253,2384,803
1600000US0615044,0615044,"Compton city, California",97560,42,15913,3037,30554,3834,283,322,524,531,267,441,47693,4612,2326,1219,1297,954,1029,636
1600000US0616000,0616000,"Concord city, California",124717,37,82972,5463,8078,2981,607,712,16254,3178,1393,979,8817,3440,6596,2820,811,628,5785,2771
1600000US0616350,0616350,"Corona city, California",158388,47,113387,5280,8748,3346,1347,649,17969,2691,605,622,8786,2232,7546,1953,3186,1447,4360,1225
1600000US0616532,0616532,"Costa Mesa city, California",111910,38,74348,4990,1827,962,214,166,9704,2461,140,217,21091,5206,4586,1284,1747,916,2839,969
1600000US0617918,0617918,"Daly City city, California",103677,55,20761,3073,1954,1332,346,466,64398,4305,205,333,13623,3376,2390,1108,445,397,1945,1024
1600000US0618100,0618100,"Davis city, California",66009,58,40897,2637,2226,1454,201,236,14662,2024,84,103,3945,1500,3994,1201,603,460,3391,1144
1600000US0619766,0619766,"Downey city, California",112878,32,73025,5499,4529,1834,72,118,10239,2852,67,109,20996,5233,3950,1325,1856,906,2094,1032
1600000US0620802,0620802,"East Los Angeles CDP, California",126918,9004,70748,6176,1029,981,553,449,1598,1006,33,54,50648,7322,2309,1012,1764,805,545,514
1600000US0621712,0621712,"El Cajon city, California",101449,59,71529,4464,6629,1776,197,192,5325,2160,2121,1408,10961,3807,4687,1318,1472,681,3215,1132
1600000US0622020,0622020,"Elk Grove city, California",159064,95,71280,7459,17192,5000,630,817,44859,7485,1592,1157,6958,2590,16553,4954,2235,1149,14318,4714
1600000US0622230,0622230,"El Monte city, California",115113,36,58308,5017,429,243,422,251,33146,4128,592,628,19983,4845,2233,1057,1410,977,823,422
1600000US0622804,0622804,"Escondido city, California",147556,69,120409,4095,2847,1595,1541,1179,9110,2666,13,21,10200,2902,3436,1308,837,679,2599,1160
1600000US0623182,0623182,"Fairfield city, California",107676,39,51527,4319,12926,2406,662,424,20059,3073,1096,641,13930,3551,7476,1648,1104,664,6372,1612
1600000US0624477,0624477,"Florence-Graham CDP, California",63284,6564,35250,5347,4885,1472,978,1127,68,78,8,18,20794,4891,1301,853,1076,798,225,269
1600000US0624638,0624638,"Folsom city, California",73381,27,53465,2708,3466,765,627,499,9979,2257,298,253,2409,1204,3137,1039,369,343,2768,954
1600000US0624680,0624680,"Fontana city, California",201817,48,114607,6896,18479,3751,2977,1786,10460,3685,1070,1388,46763,7127,7461,1959,1597,786,5864,1771
1600000US0626000,0626000,"Fremont city, California",222001,65,67213,5414,8251,2947,1534,606,115288,6052,964,510,12958,3932,15793,3046,4046,1677,11747,2759
1600000US0627000,0627000,"Fresno city, California",505870,71,245070,9463,43739,1920,6128,2598,68813,5068,935,443,117736,7792,23449,4420,8418,2327,15031,3223
1600000US0628000,0628000,"Fullerton city, California",138589,60,75571,5481,2632,1421,400,383,39130,5350,157,211,14034,4231,6665,1812,1495,963,5170,1595
1600000US0629000,0629000,"Garden Grove city, California",174401,55,76936,5300,2087,1156,679,476,68143,5282,388,536,20922,4238,5246,1509,1530,808,3716,1370
1600000US0630000,0630000,"Glendale city, California",194501,75,144148,5227,3367,1137,657,592,30594,4234,104,182,9728,2804,5903,1363,1172,649,4731,1125
1600000US0632548,0632548,"Hawthorne city, California",85682,36,34330,4374,25803,4324,154,158,6102,1622,760,1124,14056,3731,4477,1665,1107,693,3370,1410
1600000US0633000,0633000,"Hayward city, California",149398,40,58768,5049,21503,4149,1166,756,35000,4194,2837,928,20242,3690,9882,1911,3135,1307,6747,1736
1600000US0633182,0633182,"Hemet city, California",81041,38,53659,3777,7371,2606,522,330,1150,871,157,181,12412,2918,5770,2341,1266,1108,4504,2180
1600000US0633434,0633434,"Hesperia city, California",92066,32,66291,4372,6511,3225,1486,880,1745,1048,477,661,13004,3617,2552,1035,1475,867,1077,669
1600000US0636000,0636000,"Huntington Beach city, California",194712,48,150990,4815,1644,1016,790,704,20659,3456,501,668,11814,3848,8314,1675,1998,876,6316,1420
1600000US0636448,0636448,"Indio city, California",79308,37,39738,4526,3228,1255,719,447,1579,1070,90,124,31372,4329,2582,1585,623,394,1959,1596
1600000US0636546,0636546,"Inglewood city, California",111174,42,32872,4773,48566,4538,705,770,1178,825,800,660,23761,4534,3292,1519,1094,793,2198,1296
1600000US0636770,0636770,"Irvine city, California",230005,94,115796,6855,3894,1383,315,262,93022,7128,173,286,6905,3858,9900,2919,1343,764,8557,2844
1600000US0637692,0637692,"Jurupa Valley city, California",97419,43,53546,5470,2708,1190,2161,1309,2469,1269,613,551,32716,5602,3206,1135,1659,806,1547,728
1600000US0639496,0639496,"Lake Forest city, California",78853,35,54126,4722,879,695,43,73,11673,3114,472,510,8950,3505,2710,942,390,356,2320,864
1600000US0639892,0639892,"Lakewood city, California",80835,43,46904,3410,5776,2098,364,279,15544,2821,765,813,6874,2444,4608,1426,650,414,3958,1304
1600000US0640130,0640130,"Lancaster city, California",159041,50,109865,4944,27353,4156,273,200,6956,2283,950,924,8375,2170,5269,1758,2615,1380,2654,955
1600000US0641992,0641992,"Livermore city, California",83541,36,66568,2823,2328,1530,585,463,6265,2395,695,506,2764,2232,4336,1568,940,637,3396,1434
1600000US0643000,0643000,"Long Beach city, California",467888,45,253647,11487,61983,6291,3831,1685,56805,5898,2841,2056,51162,8167,37619,6479,3856,1449,33763,5861
1600000US0644000,0644000,"Los Angeles city, California",3857786,56,2013642,24813,360124,11852,16392,2416,442498,12746,4853,1499,879174,22828,141103,7606,41883,4476,99220,6980
1600000US0644574,0644574,"Lynwood city, California",70720,39,17256,3379,6864,2249,408,433,300,312,0,197,45161,4267,731,494,266,349,465,421
1600000US0645484,0645484,"Manteca city, California",71070,31,47664,3402,2106,1282,216,202,5722,1672,0,197,11477,3030,3885,1283,1389,865,2496,973
1600000US0646842,0646842,"Menifee city, California",81467,40,64840,3383,4412,1412,252,188,2237,1204,97,149,6242,2840,3387,1414,407,395,2980,1394
1600000US0646898,0646898,"Merced city, California",80799,37,46325,3837,3396,1122,668,585,10397,2700,0,197,16379,3254,3634,1618,840,761,2794,1383
1600000US0647766,0647766,"Milpitas city, California",68807,30,12936,2902,1128,761,187,188,46126,3623,116,140,5926,2982,2388,1142,453,380,1935,1049
1600000US0648256,0648256,"Mission Viejo city, California",95289,31,79713,2959,717,550,272,229,7269,2088,314,468,1885,1295,5119,1580,639,668,4480,1570
1600000US0648354,0648354,"Modesto city, California",203560,57,146283,6384,7178,2349,1303,838,13681,2853,1143,1151,23813,5096,10159,2651,2405,1149,7754,2299
1600000US0649270,0649270,"Moreno Valley city, California",199561,49,111335,7379,33734,4930,1571,1023,8539,2490,1000,1187,36305,8609,7077,1833,1628,670,5449,1826
1600000US0649670,0649670,"Mountain View city, California",76612,43,48728,3411,1150,703,198,327,18913,2605,400,389,4572,2667,2651,948,240,270,2411,880
1600000US0650076,0650076,"Murrieta city, California",106809,43,74260,5215,6415,2811,888,1313,9548,2577,717,698,8460,2985,6521,2782,383,363,6138,2803
1600000US0650258,0650258,"Napa city, California",78332,36,64641,3119,436,366,592,465,1699,726,0,197,9836,3015,1128,571,418,453,710,373
1600000US0651182,0651182,"Newport Beach city, California",87060,37,72694,3136,497,535,63,111,4874,1428,347,381,4470,1843,4115,1565,1095,726,3020,1417
1600000US0652526,0652526,"Norwalk city, California",106286,40,62699,4551,5342,1987,586,381,16111,3344,1346,1722,17297,3709,2905,1111,1357,878,1548,567
1600000US0653000,0653000,"Oakland city, California",400740,51,164376,6624,102456,5698,2536,851,64663,5239,2570,1246,41607,6132,22532,3257,3445,1238,19087,2867
1600000US0653322,0653322,"Oceanside city, California",171272,81,109963,6937,7936,2326,771,404,11577,3213,2076,1839,28160,6630,10789,2920,3533,1933,7256,2366
1600000US0653896,0653896,"Ontario city, California",167207,45,95983,7043,7469,2110,1349,788,9470,2495,0,197,47730,7014,5206,1362,1908,946,3298,1136
1600000US0653980,0653980,"Orange city, California",139425,46,92068,5902,2461,880,746,681,16859,3061,1665,1640,20966,5478,4660,1777,1161,704,3499,1679
1600000US0654652,0654652,"Oxnard city, California",201565,47,150691,5930,6272,1913,1754,1375,15163,2872,773,807,19735,3828,7177,2148,3013,1461,4164,1551
1600000US0655156,0655156,"Palmdale city, California",155660,42,70519,6506,17176,3415,596,359,4694,1964,149,251,54835,6433,7691,1895,2757,1440,4934,1395
1600000US0655282,0655282,"Palo Alto city, California",66359,24,42502,2910,800,716,49,83,19788,2821,0,197,545,442,2675,1033,182,179,2493,1003
1600000US0656000,0656000,"Pasadena city, California",138553,49,85532,5052,16124,3065,695,607,21230,3728,112,164,8464,2652,6396,1756,768,478,5628,1673
1600000US0656700,0656700,"Perris city, California",71327,29,37602,4823,11195,3594,436,573,3485,1941,0,197,17180,4524,1429,782,960,695,469,394
1600000US0657456,0657456,"Pittsburg city, California",65655,49,23213,3907,13899,2863,140,217,9731,2874,995,1050,13035,3970,4642,1671,1282,720,3360,1577
1600000US0657792,0657792,"Pleasanton city, California",72326,46,49138,3062,1413,896,22,38,17203,2708,186,222,1068,1153,3296,1031,843,566,2453,840
1600000US0658072,0658072,"Pomona city, California",150817,39,98793,5348,10248,2425,1399,749,14090,2996,363,529,21166,3797,4758,1864,2135,1557,2623,986
1600000US0659444,0659444,"Rancho Cordova city, California",66999,32,41720,3087,5927,1454,362,335,7441,1540,1413,999,5671,1922,4465,1180,381,267,4084,1156
1600000US0659451,0659451,"Rancho Cucamonga city, California",170740,48,109667,6453,14011,3135,392,427,24949,5173,294,351,9469,2961,11958,2922,2558,1225,9400,2491
1600000US0659920,0659920,"Redding city, California",90750,31,78898,1898,1692,1105,2081,822,4421,887,0,197,1647,894,2011,748,250,357,1761,826
1600000US0659962,0659962,"Redlands city, California",69908,36,53606,2960,2456,1095,896,557,5617,1677,0,197,4020,1839,3313,1663,590,530,2723,1574
1600000US0660018,0660018,"Redondo Beach city, California",67683,41,49057,3055,1902,1596,237,319,8031,2227,0,197,3899,1864,4557,1693,821,541,3736,1616
1600000US0660102,0660102,"Redwood City city, California",79005,34,57660,3322,2219,1165,106,134,8091,1769,318,370,7349,2298,3262,1235,338,250,2924,1186
1600000US0660466,0660466,"Rialto city, California",101747,41,64166,5016,14140,3432,888,592,2381,1209,0,197,17264,3767,2908,1686,614,478,2294,1587
1600000US0660620,0660620,"Richmond city, California",106526,54,49703,4761,27395,3935,452,374,13681,3266,607,822,7951,2869,6737,1801,1107,725,5630,1607
1600000US0662000,0662000,"Riverside city, California",313700,107,201768,8055,18038,2973,2976,1295,20773,3482,648,408,55051,6890,14446,3766,3885,1338,10561,3453
1600000US0662938,0662938,"Roseville city, California",124525,42,97596,3560,1610,858,192,181,11086,2303,199,249,7842,2385,6000,1350,1017,605,4983,1288
1600000US0664000,0664000,"Sacramento city, California",475524,82,232757,9431,71297,6683,2665,1192,87977,6570,6729,2234,42479,5997,31620,4819,4633,1626,26987,4495
1600000US0664224,0664224,"Salinas city, California",154463,77,105402,5632,2761,1088,933,776,11471,2613,394,378,29922,5062,3580,1118,1443,812,2137,741
1600000US0665000,0665000,"San Bernardino city, California",213298,48,112628,6907,27947,4544,2689,1109,10766,2420,779,982,45039,6298,13450,3142,4188,1875,9262,2474
1600000US0665042,0665042,"San Buenaventura (Ventura) city, California",107755,81,89488,3196,1935,1149,287,226,4969,2120,173,220,6518,2642,4385,1337,1923,1070,2462,793
1600000US0666000,0666000,"San Diego city, California",1338354,71,852307,12769,87569,5835,11130,3321,230434,9630,5814,1918,89526,8450,61574,6022,10064,2226,51510,5584
1600000US0667000,0667000,"San Francisco city, California",825863,*****,409803,5406,46406,2304,2640,1181,274340,3274,3381,459,50114,5558,39179,3722,5262,1548,33917,3627
1600000US0668000,0668000,"San Jose city, California",982783,81,453617,13128,30619,3526,6287,1590,325098,9377,5174,1293,116296,11727,45692,5083,11363,2555,34329,4030
1600000US0668084,0668084,"San Leandro city, California",86884,39,34179,3494,10009,2399,1010,1094,27678,3828,1508,999,6710,2152,5790,1978,1228,1057,4562,1637
1600000US0668196,0668196,"San Marcos city, California",86756,29,66933,3597,1886,1473,269,222,6671,2492,409,661,6069,2584,4519,2141,1132,1034,3387,1528
1600000US0668252,0668252,"San Mateo city, California",99653,69,63584,4164,1706,877,486,353,18918,2757,1791,1208,8379,2953,4789,1342,1301,747,3488,1011
1600000US0668378,0668378,"San Ramon city, California",73922,36,37980,2829,1802,790,251,303,27583,2876,232,384,1177,735,4897,1927,254,244,4643,1917
1600000US0669000,0669000,"Santa Ana city, California",330913,65,174088,10518,3887,1572,1843,989,32089,3581,655,525,112055,10238,6296,1825,3566,1499,2730,858
1600000US0669070,0669070,"Santa Barbara city, California",89638,23,67966,4073,2038,845,407,404,2919,1403,74,85,12799,3849,3435,1333,1322,963,2113,824
1600000US0669084,0669084,"Santa Clara city, California",119307,39,55488,5079,6070,2062,719,314,45662,5311,270,303,5930,2916,5168,1702,1696,1124,3472,1205
1600000US0669088,0669088,"Santa Clarita city, California",179005,51,131553,5783,3282,1289,360,303,17966,5138,396,474,16542,4575,8906,2490,1055,595,7851,2452
1600000US0669196,0669196,"Santa Maria city, California",101469,42,67231,6163,1696,1406,1177,715,5657,1453,576,729,23180,5930,1952,966,508,459,1444,831
1600000US0670000,0670000,"Santa Monica city, California",91814,30,73780,2888,3078,1478,235,331,8579,2286,330,388,985,547,4827,1686,415,261,4412,1673
1600000US0670098,0670098,"Santa Rosa city, California",170684,33,129599,4653,2834,1036,2633,2079,7489,2087,1439,1065,19073,3693,7617,1930,1176,768,6441,1711
1600000US0672016,0672016,"Simi Valley city, California",125794,35,96173,3179,2229,994,335,211,11134,2005,123,133,8217,2441,7583,1902,1144,726,6439,1856
1600000US0673080,0673080,"South Gate city, California",95297,39,47633,4736,854,649,930,556,547,633,0,197,44267,4518,1066,530,396,280,670,484
1600000US0673262,0673262,"South San Francisco city, California",65565,61,26360,3661,1626,1024,286,339,23314,3354,1838,1328,8824,3728,3317,1509,1085,902,2232,1263
1600000US0675000,0675000,"Stockton city, California",297975,50,122464,7296,32986,3699,3059,1399,63383,5926,3364,1084,48784,6184,23935,4138,3546,1451,20389,3756
1600000US0677000,0677000,"Sunnyvale city, California",146199,43,71663,5161,3951,1430,644,561,58560,4942,649,516,5508,3687,5224,1451,476,416,4748,1363
1600000US0678120,0678120,"Temecula city, California",105213,43,80152,4893,2337,1175,1452,1044,12031,3495,36,63,3365,2852,5840,2055,484,302,5356,2027
1600000US0678582,0678582,"Thousand Oaks city, California",128411,36,104423,4010,1090,694,106,131,9844,2356,81,100,8088,3439,4779,1479,1150,637,3629,1347
1600000US0680000,0680000,"Torrance city, California",147036,56,74888,5499,4917,2171,122,138,49749,5200,655,768,9229,3524,7476,1984,1571,1065,5905,1504
1600000US0680238,0680238,"Tracy city, California",84682,54,54145,4841,5124,1873,158,161,9700,3104,124,156,7686,3368,7745,3050,941,602,6804,3015
1600000US0680812,0680812,"Turlock city, California",69735,28,56806,3263,1082,907,123,138,6019,3093,198,350,2909,1292,2598,1070,830,624,1768,975
1600000US0680854,0680854,"Tustin city, California",78044,36,37723,4306,2814,1685,84,100,16918,4069,128,148,17374,5167,3003,1368,1118,938,1885,973
1600000US0681204,0681204,"Union City city, California",71749,61,18502,3258,4702,2652,781,470,34583,3299,1156,753,6334,2886,5691,2243,1473,791,4218,1934
1600000US0681344,0681344,"Upland city, California",75208,29,46607,4272,3963,1369,401,314,5192,1819,0,197,15951,3675,3094,1700,472,298,2622,1694
1600000US0681554,0681554,"Vacaville city, California",93899,30,63287,3586,6935,1361,196,153,6861,2086,543,449,8018,2841,8059,2900,1025,1061,7034,2697
1600000US0681666,0681666,"Vallejo city, California",117814,69,52357,4004,26370,3109,529,379,26260,2593,1125,835,3952,1742,7221,1733,1060,622,6161,1687
1600000US0682590,0682590,"Victorville city, California",120327,45,70094,8926,32116,7758,1471,1142,3164,1550,72,129,10005,3710,3405,1274,1005,568,2400,1013
1600000US0682954,0682954,"Visalia city, California",127072,42,97344,4890,1985,969,1549,872,8829,2293,87,127,9847,2992,7431,3118,1846,1274,5585,2679
1600000US0682996,0682996,"Vista city, California",96046,32,80970,2579,3346,1169,1102,994,3191,1128,99,122,3999,1462,3339,1163,982,712,2357,965
1600000US0683346,0683346,"Walnut Creek city, California",65696,28,54272,2754,261,215,657,466,8469,2513,0,197,960,722,1077,549,0,197,1077,549
1600000US0684200,0684200,"West Covina city, California",107472,110,39311,4496,4262,1915,1015,737,26944,3833,160,260,31168,4863,4612,2103,1389,657,3223,2008
1600000US0684550,0684550,"Westminster city, California",91355,84,32701,4054,632,573,89,147,47561,3900,327,413,7879,3131,2166,905,882,632,1284,511
1600000US0685292,0685292,"Whittier city, California",86159,65,52973,3682,914,721,52,94,3920,1478,371,435,25710,3597,2219,1004,870,523,1349,812
1600000US0686832,0686832,"Yorba Linda city, California",66739,36,47445,3367,67,110,0,197,13667,2778,0,197,989,623,4571,2241,735,743,3836,2026
1600000US0686972,0686972,"Yuba City city, California",65105,23,42388,2081,1218,390,726,604,12119,1508,0,197,4336,1978,4318,1395,749,360,3569,1324
1600000US0803455,0803455,"Arvada city, Colorado",109315,1194,98113,2860,984,627,1058,837,1907,956,26,48,4207,2242,3020,1002,613,496,2407,809
1600000US0804000,0804000,"Aurora city, Colorado",338835,95,223122,6659,56817,3831,3243,1293,14916,2535,808,491,20053,4338,19876,3699,6980,2876,12896,2235
1600000US0807850,0807850,"Boulder city, Colorado",101812,31,91562,2156,1352,690,93,150,3726,1186,19,34,2198,1503,2862,816,287,327,2575,739
1600000US0812815,0812815,"Centennial city, Colorado",103735,49,88763,2825,2561,1134,817,508,4805,1530,319,339,3487,1806,2983,1242,1015,599,1968,841
1600000US0816000,0816000,"Colorado Springs city, Colorado",431846,59,348013,5807,28963,4086,2172,815,13552,1398,636,417,19189,4063,19321,3150,2311,1197,17010,2884
1600000US0820000,0820000,"Denver city, Colorado",634265,*****,479745,6561,64566,1834,5941,1536,21689,2099,464,422,39761,6236,22099,3404,6071,2257,16028,2606
1600000US0827425,0827425,"Fort Collins city, Colorado",148634,73,131686,2203,2081,835,751,459,4415,908,373,489,2792,1250,6536,1581,1072,515,5464,1489
1600000US0832155,0832155,"Greeley city, Colorado",95365,35,69531,3469,2114,513,1532,656,1776,911,35,69,17005,3521,3372,823,1595,635,1777,642
1600000US0836410,0836410,"Highlands Ranch CDP, Colorado",101898,4745,90853,4743,508,396,207,199,7763,1542,0,189,626,504,1941,968,777,822,1164,666
