GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,"Households; Estimate; Less than $10,000","Households; Margin of Error; Less than $10,000","Families; Estimate; Less than $10,000","Families; Margin of Error; Less than $10,000","Married-couple families; Estimate; Less than $10,000","Married-couple families; Margin of Error; Less than $10,000","Nonfamily households; Estimate; Less than $10,000","Nonfamily households; Margin of Error; Less than $10,000","Households; Estimate; $10,000 to $14,999","Households; Margin of Error; $10,000 to $14,999","Families; Estimate; $10,000 to $14,999","Families; Margin of Error; $10,000 to $14,999","Married-couple families; Estimate; $10,000 to $14,999","Married-couple families; Margin of Error; $10,000 to $14,999","Nonfamily households; Estimate; $10,000 to $14,999","Nonfamily households; Margin of Error; $10,000 to $14,999","Households; Estimate; $15,000 to $24,999","Households; Margin of Error; $15,000 to $24,999","Families; Estimate; $15,000 to $24,999","Families; Margin of Error; $15,000 to $24,999","Married-couple families; Estimate; $15,000 to $24,999","Married-couple families; Margin of Error; $15,000 to $24,999","Nonfamily households; Estimate; $15,000 to $24,999","Nonfamily households; Margin of Error; $15,000 to $24,999","Households; Estimate; $25,000 to $34,999","Households; Margin of Error; $25,000 to $34,999","Families; Estimate; $25,000 to $34,999","Families; Margin of Error; $25,000 to $34,999","Married-couple families; Estimate; $25,000 to $34,999","Married-couple families; Margin of Error; $25,000 to $34,999","Nonfamily households; Estimate; $25,000 to $34,999","Nonfamily households; Margin of Error; $25,000 to $34,999","Households; Estimate; $35,000 to $49,999","Households; Margin of Error; $35,000 to $49,999","Families; Estimate; $35,000 to $49,999","Families; Margin of Error; $35,000 to $49,999","Married-couple families; Estimate; $35,000 to $49,999","Married-couple families; Margin of Error; $35,000 to $49,999","Nonfamily households; Estimate; $35,000 to $49,999","Nonfamily households; Margin of Error; $35,000 to $49,999","Households; Estimate; $50,000 to $74,999","Households; Margin of Error; $50,000 to $74,999","Families; Estimate; $50,000 to $74,999","Families; Margin of Error; $50,000 to $74,999","Married-couple families; Estimate; $50,000 to $74,999","Married-couple families; Margin of Error; $50,000 to $74,999","Nonfamily households; Estimate; $50,000 to $74,999","Nonfamily households; Margin of Error; $50,000 to $74,999","Households; Estimate; $75,000 to $99,999","Households; Margin of Error; $75,000 to $99,999","Families; Estimate; $75,000 to $99,999","Families; Margin of Error; $75,000 to $99,999","Married-couple families; Estimate; $75,000 to $99,999","Married-couple families; Margin of Error; $75,000 to $99,999","Nonfamily households; Estimate; $75,000 to $99,999","Nonfamily households; Margin of Error; $75,000 to $99,999","Households; Estimate; $100,000 to $149,999","Households; Margin of Error; $100,000 to $149,999","Families; Estimate; $100,000 to $149,999","Families; Margin of Error; $100,000 to $149,999","Married-couple families; Estimate; $100,000 to $149,999","Married-couple families; Margin of Error; $100,000 to $149,999","Nonfamily households; Estimate; $100,000 to $149,999","Nonfamily households; Margin of Error; $100,000 to $149,999","Households; Estimate; $150,000 to $199,999","Households; Margin of Error; $150,000 to $199,999","Families; Estimate; $150,000 to $199,999","Families; Margin of Error; $150,000 to $199,999","Married-couple families; Estimate; $150,000 to $199,999","Married-couple families; Margin of Error; $150,000 to $199,999","Nonfamily households; Estimate; $150,000 to $199,999","Nonfamily households; Margin of Error; $150,000 to $199,999","Households; Estimate; $200,000 or more","Households; Margin of Error; $200,000 or more","Families; Estimate; $200,000 or more","Families; Margin of Error; $200,000 or more","Married-couple families; Estimate; $200,000 or more","Married-couple families; Margin of Error; $200,000 or more","Nonfamily households; Estimate; $200,000 or more","Nonfamily households; Margin of Error; $200,000 or more",Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars),Households; Estimate; Mean income (dollars),Households; Margin of Error; Mean income (dollars),Families; Estimate; Mean income (dollars),Families; Margin of Error; Mean income (dollars),Married-couple families; Estimate; Mean income (dollars),Married-couple families; Margin of Error; Mean income (dollars),Nonfamily households; Estimate; Mean income (dollars),Nonfamily households; Margin of Error; Mean income (dollars),Households; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Households; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Families; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Families; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Married-couple families; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Married-couple families; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Nonfamily households; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Nonfamily households; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Households; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Households; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Families; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Families; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Married-couple families; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Married-couple families; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Nonfamily households; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Nonfamily households; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Households; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Households; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Families; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Families; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Married-couple families; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Married-couple families; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Nonfamily households; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Nonfamily households; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months
1600000US0107000,0107000,"Birmingham city, Alabama",90117,3280,48392,2231,22695,1671,41725,2927,14.7,2.0,9.4,2.2,1.2,0.9,21.9,3.0,7.1,1.3,4.5,1.7,1.4,0.9,9.9,2.2,15.0,1.8,11.4,2.1,4.8,2.0,19.6,3.8,11.8,1.8,13.5,2.7,10.4,3.6,10.4,2.1,13.5,1.5,15.5,2.4,17.1,3.9,10.9,2.3,18.7,1.8,20.5,2.8,22.2,4.1,15.8,3.3,7.7,1.4,9.1,1.8,13.5,3.5,6.0,2.0,7.3,1.3,9.6,2.1,17.7,4.1,4.3,1.2,1.8,0.6,3.2,1.1,5.6,2.2,0.2,0.3,2.3,0.7,3.3,1.1,6.1,2.2,1.1,0.6,36241,2015,43062,2697,69007,4535,23901,3110,52792,3249,63207,4886,89860,8924,39568,4445,44.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),50.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.7,(X)
1600000US0121184,0121184,"Dothan city, Alabama",26119,1073,15977,873,10578,757,10142,792,10.9,1.9,6.5,1.5,1.6,0.9,18.6,4.2,6.9,1.2,4.3,1.4,1.0,0.5,11.8,2.5,14.0,1.7,10.7,2.3,5.4,2.1,20.2,3.3,10.3,1.4,9.7,1.8,7.8,1.7,11.9,2.5,13.0,1.6,12.9,1.9,11.4,2.1,12.0,2.5,17.5,2.5,17.9,2.6,20.9,3.7,15.3,4.5,10.8,1.3,13.1,1.8,17.2,2.5,6.8,2.5,9.1,1.3,13.6,1.8,18.7,2.5,1.7,0.7,3.6,0.9,5.1,1.3,7.1,1.8,1.0,0.8,4.0,0.8,6.2,1.3,8.9,2.0,0.6,0.4,42336,3329,56746,3799,76613,3682,24706,2679,63435,4217,79402,6425,N,N,36506,4160,43.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),43.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40.3,(X)
1600000US0135896,0135896,"Hoover city, Alabama",32110,1725,22925,1112,N,N,9185,1525,3.3,1.9,1.4,1.3,N,N,8.1,5.4,3.5,1.9,1.2,1.0,N,N,9.3,6.2,4.4,2.1,3.6,2.5,N,N,6.6,4.3,8.0,2.5,5.2,2.7,N,N,14.9,6.7,14.2,3.6,11.6,3.8,N,N,24.7,7.4,13.9,3.5,13.0,3.2,N,N,12.5,5.0,11.8,2.5,13.0,3.0,N,N,8.4,3.5,18.8,3.7,22.4,4.9,N,N,10.5,5.3,8.3,2.4,11.5,3.3,N,N,1.2,1.4,13.7,2.6,17.2,3.7,N,N,3.9,2.5,79004,7622,101950,13926,121923,16258,41666,6325,112859,8704,131116,12443,N,N,64934,12327,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X)
1600000US0137000,0137000,"Huntsville city, Alabama",80540,2701,46374,2317,31609,2032,34166,2939,8.2,1.6,6.5,2.6,1.0,0.6,11.9,2.5,7.0,1.5,3.1,1.3,1.3,0.8,12.6,3.0,11.5,2.0,9.5,2.1,4.0,1.2,15.4,3.1,9.3,1.7,7.2,1.8,5.4,2.0,11.3,2.7,12.3,2.0,8.9,2.2,7.1,2.2,15.5,3.3,15.4,2.3,17.4,2.9,17.9,3.5,12.2,3.2,9.4,1.4,10.4,1.9,11.8,2.3,7.9,2.3,14.5,2.2,19.0,2.9,25.8,3.7,8.7,2.6,6.1,1.3,8.6,2.1,12.0,3.0,2.2,1.2,6.3,1.3,9.3,2.1,13.7,3.0,2.2,1.0,51895,3992,71114,4986,101310,5749,33097,5247,79025,4708,98617,7382,N,N,51154,4890,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X)
1600000US0150000,0150000,"Mobile city, Alabama",79188,2424,43834,2144,26095,1866,35354,2827,12.1,2.0,7.7,2.0,3.1,1.5,18.1,3.5,7.1,1.4,3.7,1.6,1.5,1.1,11.1,2.7,14.6,2.0,12.6,2.6,4.7,2.2,18.2,3.8,11.6,2.0,8.9,2.2,6.8,2.4,14.1,3.0,14.6,1.8,17.4,3.0,14.8,3.5,12.2,2.4,16.3,2.2,16.5,2.9,20.2,4.0,14.7,3.2,8.6,1.3,11.1,1.9,15.7,3.1,5.6,1.7,9.3,1.5,13.6,2.4,20.9,3.7,3.8,1.4,2.9,0.8,4.3,1.3,6.0,2.1,0.9,0.6,2.9,0.7,4.0,1.1,6.3,1.7,1.5,0.8,39463,3359,49759,3152,73448,7841,26587,2439,58113,3483,71165,5082,92976,7419,40972,4357,39.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X)
1600000US0151000,0151000,"Montgomery city, Alabama",80899,1817,46673,2272,25375,2133,34226,2615,9.8,1.9,5.6,2.1,1.4,0.9,15.5,3.4,7.1,1.5,3.2,1.4,2.0,1.9,12.5,3.1,13.3,2.0,12.9,3.1,3.3,1.4,18.0,3.8,13.9,2.1,11.2,2.3,3.7,1.8,16.9,3.4,12.5,1.9,11.9,2.5,10.9,3.1,13.4,2.8,16.5,2.0,18.6,2.7,21.3,3.5,11.7,2.8,9.8,1.7,11.0,2.5,15.0,3.8,6.7,2.3,10.7,1.7,15.5,2.7,25.3,4.0,4.0,1.9,3.1,0.8,4.7,1.2,7.8,2.1,0.9,0.9,3.3,0.8,5.4,1.4,9.1,2.5,0.4,0.4,41625,2720,54734,3886,88410,6508,26751,1820,62855,4293,79579,6484,N,N,38009,4764,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X)
1600000US0177256,0177256,"Tuscaloosa city, Alabama",36313,1884,18446,1495,N,N,17867,1949,11.0,2.8,8.2,3.4,N,N,15.6,5.0,7.3,2.8,2.4,2.1,N,N,11.8,5.1,14.0,3.5,9.2,3.5,N,N,18.6,6.0,14.2,3.1,14.2,4.5,N,N,16.1,5.3,12.3,2.8,12.1,4.0,N,N,11.8,4.1,16.9,3.7,15.3,4.3,N,N,17.4,5.1,8.9,2.8,12.4,4.6,N,N,5.0,2.9,6.9,1.9,11.9,3.3,N,N,1.0,1.0,3.9,1.5,6.7,2.6,N,N,1.1,1.3,4.6,1.5,7.5,2.7,N,N,1.6,1.3,39298,5673,53151,6437,89037,8286,27573,3778,63104,5730,85794,10130,N,N,38072,5102,47.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),52.7,(X)
1600000US0203000,0203000,"Anchorage municipality, Alaska",105249,1864,69999,2666,51011,2778,35250,2180,2.1,0.6,1.5,0.8,0.6,0.6,4.5,1.4,2.7,1.0,1.1,0.6,0.4,0.4,5.8,2.4,4.8,0.9,4.0,1.1,2.4,0.9,8.0,2.1,6.0,1.2,4.0,1.1,2.9,1.1,10.6,2.8,9.5,1.4,7.8,1.5,5.7,1.6,13.8,3.3,17.9,2.0,17.3,2.8,15.3,2.8,18.9,3.2,14.7,1.7,14.7,2.3,14.5,2.5,15.1,3.2,21.3,2.2,24.9,3.0,27.4,3.5,12.5,2.8,10.8,1.5,12.1,2.2,14.7,2.7,6.3,2.2,10.2,1.4,12.6,1.9,16.0,2.5,4.4,1.8,85634,4164,98717,6642,112488,4798,59348,5559,106393,4408,117793,5238,N,N,75949,7177,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
1600000US0404720,0404720,"Avondale city, Arizona",25849,1421,20258,1071,N,N,5591,1310,6.0,2.7,3.7,2.3,N,N,14.2,8.1,3.7,1.8,2.8,2.1,N,N,10.5,5.9,6.9,3.2,6.8,3.2,N,N,8.6,6.1,10.7,3.2,11.4,4.2,N,N,10.5,5.3,14.7,4.1,15.9,5.0,N,N,9.5,5.5,23.4,4.3,22.8,4.5,N,N,23.9,12.6,14.8,3.7,15.2,4.2,N,N,14.9,7.2,13.5,4.8,14.3,5.6,N,N,7.2,4.9,4.1,1.6,4.5,1.9,N,N,0.8,1.3,2.1,0.9,2.6,1.2,N,N,0.0,3.0,58404,7567,63106,6838,67042,6165,42197,15331,69218,5523,73054,6724,N,N,47175,6716,36.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X)
