GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17
1600000US2537490,2537490,"Lynn city, Massachusetts",33549,2315,20532,1978,N,N,13017,1709,15.2,3.5,9.4,3.8,N,N,27.3,6.0,7.3,2.7,6.3,2.7,N,N,8.7,3.8,8.3,2.1,8.1,2.9,N,N,9.8,3.7,10.3,2.8,10.0,3.3,N,N,13.4,5.0,17.5,3.8,22.3,5.3,N,N,12.6,4.6,20.6,4.0,19.1,4.4,N,N,18.6,5.9,9.4,2.7,9.2,3.2,N,N,6.4,3.8,8.2,2.2,10.8,3.2,N,N,2.8,1.6,2.0,1.1,3.6,1.9,N,N,0.0,1.4,1.2,0.8,1.4,1.0,N,N,0.6,1.0,41447,2527,43834,3760,58259,8951,27715,3439,50830,3997,57996,5412,N,N,34403,3735,38.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X)
1600000US2545000,2545000,"New Bedford city, Massachusetts",37794,2173,23960,1912,N,N,13834,1800,15.9,2.7,13.1,3.8,N,N,25.4,5.2,7.6,1.8,5.1,2.4,N,N,14.1,4.2,17.6,3.0,15.7,3.8,N,N,20.3,5.8,9.4,2.4,7.5,2.6,N,N,11.9,4.4,13.0,2.6,13.3,3.2,N,N,10.7,3.8,19.9,3.4,23.9,4.9,N,N,12.7,4.6,7.9,2.1,9.7,2.8,N,N,2.4,1.9,4.9,1.6,6.6,2.3,N,N,1.5,1.4,2.9,1.3,4.2,2.1,N,N,0.6,0.7,0.9,0.6,1.0,0.8,N,N,0.3,0.5,34607,3214,45669,5804,62655,4169,19674,2708,49036,5523,58212,8815,N,N,28982,3800,35.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X)
1600000US2545560,2545560,"Newton city, Massachusetts",33948,1979,22807,1735,N,N,11141,1470,2.3,1.2,1.7,1.5,N,N,3.8,2.0,2.2,1.2,1.1,0.9,N,N,4.4,2.9,4.0,1.6,1.7,1.5,N,N,9.2,3.8,4.7,1.9,4.4,2.4,N,N,6.4,3.6,8.9,2.3,7.6,2.9,N,N,13.3,4.5,13.4,3.3,9.0,3.1,N,N,20.4,6.8,9.9,2.9,9.6,2.8,N,N,10.8,5.6,16.2,3.2,17.9,3.8,N,N,11.9,5.0,12.8,3.1,14.2,3.6,N,N,9.6,5.3,25.5,3.2,32.9,4.2,N,N,10.3,5.8,110885,10361,139404,16481,164765,20920,65145,9175,164612,14898,197079,19534,N,N,95163,19525,29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X)
1600000US2555745,2555745,"Quincy city, Massachusetts",37537,2094,18970,1561,N,N,18567,1654,7.3,2.0,1.9,2.2,N,N,12.8,3.9,8.2,2.4,8.8,3.4,N,N,7.6,3.0,9.3,2.3,5.7,2.3,N,N,13.1,4.3,6.7,2.0,6.3,3.1,N,N,7.1,2.7,13.1,3.1,10.4,4.0,N,N,16.7,4.7,16.9,3.5,16.8,4.4,N,N,17.4,5.0,15.0,3.2,17.6,4.2,N,N,12.3,4.5,15.9,3.0,20.5,4.9,N,N,10.1,2.8,4.0,2.0,6.1,3.4,N,N,1.8,1.7,3.5,1.5,5.8,2.9,N,N,1.1,1.2,55113,4948,75042,7282,81967,7650,42810,5236,67267,3947,82509,6706,N,N,50917,4670,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X)
1600000US2562535,2562535,"Somerville city, Massachusetts",29759,2219,12616,1560,N,N,17143,2035,6.0,2.6,4.2,3.4,N,N,7.3,3.8,4.1,2.0,4.5,3.4,N,N,4.7,2.8,11.4,3.6,6.6,5.6,N,N,16.4,5.3,8.9,3.6,11.9,6.0,N,N,6.7,3.5,12.5,3.9,14.3,5.0,N,N,10.8,5.3,19.7,4.4,14.0,4.6,N,N,22.0,6.0,13.2,3.4,9.6,4.1,N,N,15.8,5.6,16.8,3.8,23.9,6.8,N,N,11.6,4.1,4.9,2.0,6.8,3.3,N,N,3.6,2.4,2.5,1.4,4.2,2.6,N,N,1.2,1.6,61402,7940,65914,18023,93651,21907,58834,11734,69726,5387,79937,10479,N,N,61019,6578,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X)
1600000US2567000,2567000,"Springfield city, Massachusetts",55612,2597,34216,2205,17917,1770,21396,1933,15.3,2.8,8.0,2.1,1.4,1.1,28.1,5.9,9.1,2.2,8.5,3.0,5.4,3.4,11.0,3.5,15.4,2.7,16.0,3.4,9.3,3.0,16.0,3.6,11.9,2.3,10.7,2.8,8.4,2.9,13.8,3.7,14.3,2.8,16.4,3.4,16.8,4.4,11.4,3.9,16.0,2.7,16.9,3.3,20.9,5.0,13.2,4.0,9.6,1.9,11.6,3.0,17.3,3.9,5.7,3.0,5.7,1.8,8.0,2.5,13.6,4.3,0.3,0.5,1.3,0.8,2.0,1.2,3.8,2.3,0.3,0.5,1.3,0.8,1.9,1.3,3.2,2.4,0.2,0.4,33171,2810,40137,3176,57486,8417,21752,3637,45223,3187,53542,5158,71443,7712,29220,3123,31.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X)
1600000US2582000,2582000,"Worcester city, Massachusetts",65980,3237,39636,2642,25912,2135,26344,2258,12.4,2.2,8.9,2.6,2.9,1.6,19.2,4.6,6.6,2.3,5.0,2.5,3.1,2.4,9.1,3.5,13.1,2.3,11.4,2.7,6.0,2.5,16.5,3.6,9.8,1.8,9.0,2.4,7.7,2.7,11.8,3.5,13.0,2.3,13.2,3.1,14.7,3.9,14.8,3.8,17.5,2.7,17.6,3.5,20.6,4.6,14.5,3.6,11.8,1.8,14.4,2.7,18.2,3.5,7.2,2.4,11.0,1.9,13.6,2.9,17.6,4.0,5.6,2.2,3.6,1.1,5.1,1.7,6.7,2.0,1.0,1.1,1.3,0.7,1.8,1.0,2.5,1.5,0.3,0.4,45058,4087,51925,3561,66011,5832,29417,5339,58382,4247,67251,5589,82301,7627,40435,4616,28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X)
1600000US2603000,2603000,"Ann Arbor city, Michigan",45245,2047,22441,1588,N,N,22804,1902,10.3,2.0,4.2,2.1,N,N,16.5,3.5,4.7,1.6,2.2,1.1,N,N,7.4,3.1,10.5,2.2,4.2,2.1,N,N,16.7,3.8,9.3,2.0,7.7,3.1,N,N,12.3,3.4,12.4,2.2,10.1,3.1,N,N,15.2,3.4,18.4,2.9,19.5,4.2,N,N,15.7,3.7,10.2,2.5,10.8,3.1,N,N,9.3,3.1,12.7,2.3,21.0,4.0,N,N,4.1,1.5,7.1,1.6,12.2,3.0,N,N,2.0,1.4,4.5,1.1,8.2,2.1,N,N,0.8,0.9,53587,5038,79488,10363,101003,8221,32721,3721,75708,6022,106599,10597,N,N,44011,4980,20.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),13.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
1600000US2613110,2613110,"Canton CDP, Michigan",31637,1795,22666,1708,N,N,8971,1303,2.6,0.9,2.1,1.2,N,N,5.8,2.8,1.7,0.9,1.0,0.8,N,N,3.5,2.2,8.1,2.2,4.8,1.9,N,N,15.0,6.1,4.2,1.5,2.2,1.2,N,N,9.4,4.2,11.5,2.6,8.0,2.5,N,N,21.0,7.3,17.2,2.9,16.8,3.3,N,N,19.2,5.6,18.2,3.1,19.6,3.7,N,N,14.7,5.9,23.1,3.2,27.8,3.8,N,N,9.3,4.5,9.4,2.2,12.1,3.0,N,N,2.0,2.0,4.0,1.3,5.6,1.8,N,N,0.0,1.4,79494,4960,94361,4685,102802,4517,47019,3949,87743,3758,100170,4247,N,N,54394,4676,18.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.5,(X)
1600000US2616510,2616510,"Clinton CDP, Michigan",41598,2146,26845,2263,N,N,14753,1445,4.9,1.6,3.6,2.0,N,N,9.7,3.6,4.4,1.7,3.6,1.8,N,N,5.9,2.9,13.0,2.5,9.0,3.1,N,N,20.7,4.9,12.0,2.6,9.2,2.8,N,N,16.6,4.9,16.1,2.6,14.0,3.2,N,N,19.1,5.6,17.6,2.9,18.9,3.6,N,N,15.3,4.9,13.3,2.9,15.6,3.7,N,N,9.2,4.5,12.5,2.7,18.0,3.8,N,N,2.0,1.4,4.8,2.0,6.1,2.5,N,N,1.2,1.9,1.4,1.1,2.0,1.6,N,N,0.3,0.5,49665,3809,64008,7273,76899,7252,32333,4050,63233,4216,74365,5996,N,N,40439,4134,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X)
