GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1600000US0602553,0602553,"Arden-Arcade CDP, California",91977,8134,67360,6901,6405,1840,1005,698,6206,2661,53,88,4339,1987,6609,2364,618,552,5991,2317
1600000US0603526,0603526,"Bakersfield city, California",352429,44,248289,6605,28606,4070,3936,1794,24328,3481,927,650,31728,4939,14615,3207,3386,1264,11229,2771
1600000US0603666,0603666,"Baldwin Park city, California",75937,29,29162,4111,545,714,593,546,14034,2717,58,83,29267,4042,2278,1701,1858,1562,420,428
1600000US0604982,0604982,"Bellflower city, California",77179,48,29837,3892,12929,4053,223,337,7071,2412,589,857,24066,4738,2464,963,1399,756,1065,647
1600000US0606000,0606000,"Berkeley city, California",113893,47,73164,3169,9894,2665,240,183,22126,2773,196,303,2613,697,5660,1364,482,264,5178,1319
1600000US0608786,0608786,"Buena Park city, California",81754,46,48000,4939,4106,1802,49,81,22202,4495,535,731,4011,2031,2851,1221,737,663,2114,961
1600000US0608954,0608954,"Burbank city, California",104096,33,77361,4577,1163,792,87,109,13130,3972,24,40,7188,2912,5143,1403,1656,931,3487,1238
1600000US0610046,0610046,"Camarillo city, California",65904,44,49198,3498,830,556,195,248,4952,1633,182,277,6265,3748,4282,1566,816,597,3466,1535
1600000US0611194,0611194,"Carlsbad city, California",106895,40,91253,3590,359,315,524,625,8522,2678,0,208,1752,1165,4485,1945,669,822,3816,1793
1600000US0611530,0611530,"Carson city, California",92387,44,31468,4770,18492,3758,359,371,19833,4748,1471,1245,6206,1795,14558,4615,694,594,13864,4652
1600000US0613014,0613014,"Chico city, California",86287,29,70255,2481,2194,707,615,440,2701,1474,75,94,4111,1686,6336,1573,1024,676,5312,1498
1600000US0613210,0613210,"Chino city, California",79061,34,46574,5718,4133,1867,861,530,12094,3500,148,242,11292,3850,3959,1794,1006,761,2953,1629
1600000US0613214,0613214,"Chino Hills city, California",75931,42,44559,4745,3156,2039,358,518,19447,3601,178,250,4228,3870,4005,2036,1140,1234,2865,1717
1600000US0613392,0613392,"Chula Vista city, California",247514,79,163601,7177,9768,3146,2114,1317,39608,6734,584,368,18510,3459,13329,3250,3061,1681,10268,3084
1600000US0613588,0613588,"Citrus Heights city, California",84342,46,64186,4720,2103,947,1043,662,2106,1010,2442,2393,7844,3628,4618,1865,1302,935,3316,1587
1600000US0614218,0614218,"Clovis city, California",96909,73,66742,5464,1963,1040,1187,708,12007,3721,54,141,11437,4034,3519,1290,535,502,2984,1175
1600000US0615044,0615044,"Compton city, California",97166,42,39525,4930,28295,3708,0,208,555,601,288,503,24702,4640,3801,1538,1614,908,2187,1271
1600000US0616000,0616000,"Concord city, California",124059,34,85916,4933,3911,1788,983,639,16319,3432,1473,1099,9552,3488,5905,2093,1044,698,4861,1937
1600000US0616350,0616350,"Corona city, California",155884,57,107921,5958,9741,2831,753,605,17967,3937,2373,1900,12304,3670,4825,1478,2015,984,2810,1091
1600000US0616532,0616532,"Costa Mesa city, California",111603,30,75935,5126,1428,872,126,211,8532,2201,230,215,22495,4842,2857,899,1004,646,1853,551
1600000US0617918,0617918,"Daly City city, California",102368,34,23757,4400,2951,1480,326,310,62551,5005,109,139,7538,2975,5136,1545,1295,928,3841,1366
1600000US0618100,0618100,"Davis city, California",66011,30,39274,2413,1206,686,451,262,15613,2387,254,362,3042,1474,6171,1691,1316,957,4855,1472
1600000US0619766,0619766,"Downey city, California",112578,31,74346,6191,4398,1914,181,201,5654,2148,0,208,26368,6099,1631,933,838,803,793,535
1600000US0620802,0620802,"East Los Angeles CDP, California",131741,10766,78336,7517,1043,773,488,504,810,398,0,208,48562,8300,2502,1335,1071,768,1431,1153
1600000US0621712,0621712,"El Cajon city, California",100931,32,86238,2832,3888,1240,290,213,2105,1023,695,511,2189,1152,5526,1891,1076,840,4450,1588
1600000US0622020,0622020,"Elk Grove city, California",154920,58,75547,7904,17186,4242,383,322,36178,6370,1235,1112,13235,5321,11156,3614,1212,730,9944,3621
1600000US0622230,0622230,"El Monte city, California",114294,40,59758,5246,1007,794,498,381,29588,4762,0,208,22454,4563,989,486,373,270,616,416
1600000US0622804,0622804,"Escondido city, California",146021,51,120742,5097,3320,1223,388,276,9247,2672,130,143,8977,3706,3217,1254,607,485,2610,1100
1600000US0623182,0623182,"Fairfield city, California",106116,44,47394,4430,19159,3819,314,278,18445,3405,1316,779,11733,3898,7755,2377,2642,1663,5113,1889
1600000US0624477,0624477,"Florence-Graham CDP, California",68626,6477,49622,5973,4426,1711,257,425,53,87,0,208,13612,3940,656,453,471,425,185,155
1600000US0624638,0624638,"Folsom city, California",72991,38,54934,5196,2937,607,90,93,7396,2972,112,127,4794,3976,2728,1521,67,111,2661,1515
1600000US0624680,0624680,"Fontana city, California",199024,41,127543,9077,16583,4675,640,521,10410,3138,42,73,33733,6712,10073,3859,3357,1795,6716,3209
1600000US0626000,0626000,"Fremont city, California",216912,39,66993,5548,8247,3195,1291,863,105587,7118,600,435,20528,5594,13666,3828,5961,3026,7705,1905
1600000US0627000,0627000,"Fresno city, California",501365,54,249032,10526,35612,3173,4221,1917,63800,4834,1561,807,122426,10110,24713,4922,7904,2897,16809,4349
1600000US0628000,0628000,"Fullerton city, California",137174,42,75831,5949,2718,1232,730,522,32675,4614,150,202,18506,5526,6564,2307,2609,2000,3955,1241
1600000US0629000,0629000,"Garden Grove city, California",173490,72,81697,6518,3308,1694,872,621,70470,5916,1894,1179,12655,3832,2594,875,819,498,1775,720
1600000US0630000,0630000,"Glendale city, California",193113,39,152920,4389,1640,693,846,771,29563,4239,52,86,3616,1501,4476,1220,946,533,3530,1066
1600000US0632548,0632548,"Hawthorne city, California",84897,42,49766,4647,21299,3912,243,331,3435,1227,1047,1036,6229,2494,2878,1217,536,501,2342,1129
1600000US0633000,0633000,"Hayward city, California",146083,58,57244,6461,15970,2877,349,290,33303,4816,6321,1553,24710,5173,8186,2419,2735,1673,5451,1815
1600000US0633182,0633182,"Hemet city, California",80459,39,57209,4103,4550,1819,671,445,2091,1361,79,122,12012,4052,3847,2267,589,642,3258,2130
1600000US0633434,0633434,"Hesperia city, California",91549,56,59072,4904,8980,3350,1903,1466,1417,1010,130,226,17183,4518,2864,1207,734,625,2130,1051
1600000US0636000,0636000,"Huntington Beach city, California",192868,80,148558,5881,1615,889,1570,827,20876,4149,293,223,14053,4008,5903,1507,1012,846,4891,1261
1600000US0636448,0636448,"Indio city, California",77789,44,46924,5052,951,592,1380,1538,1207,748,0,208,25574,5336,1753,1026,437,397,1316,832
1600000US0636546,0636546,"Inglewood city, California",110463,34,34098,5304,48324,4391,548,624,2578,1307,224,237,22237,4840,2454,1157,1000,800,1454,798
1600000US0636770,0636770,"Irvine city, California",215511,64,114571,7117,3780,1853,1305,801,79380,8194,286,250,5214,1912,10975,2589,1151,1056,9824,2574
1600000US0639496,0639496,"Lake Forest city, California",78460,73,48307,5013,1401,680,130,163,15025,3411,536,413,9981,4024,3080,982,823,644,2257,797
1600000US0639892,0639892,"Lakewood city, California",80648,63,40753,4033,5783,1612,374,433,12449,2636,525,349,16276,4492,4488,1253,1791,974,2697,949
1600000US0640130,0640130,"Lancaster city, California",157698,37,100799,6578,30153,5200,855,560,6790,2579,192,166,9786,3246,9123,2580,2060,1173,7063,2490
1600000US0641992,0641992,"Livermore city, California",82056,59,65197,3085,1764,1031,21,49,10502,3039,131,160,1500,1327,2941,1252,215,292,2726,1241
1600000US0643000,0643000,"Long Beach city, California",465584,61,243830,10075,65958,7501,2518,1049,54359,5565,4812,2434,64219,8192,29888,4559,6651,2233,23237,3645
1600000US0644000,0644000,"Los Angeles city, California",3819708,76,2043821,25468,353111,12901,19263,3186,442855,14199,7091,2318,829340,24784,124227,7348,38203,4407,86024,6661
1600000US0644574,0644574,"Lynwood city, California",70259,28,22311,4127,5295,1667,428,501,520,316,0,208,40542,4479,1163,651,835,538,328,314
1600000US0645484,0645484,"Manteca city, California",68254,28,49180,4769,3183,1919,352,296,4390,1845,607,848,6403,3718,4139,1575,975,489,3164,1564
1600000US0646842,0646842,"Menifee city, California",79321,45,62313,4335,2907,1514,306,373,7478,3674,177,286,4083,2131,2057,1464,826,1000,1231,929
1600000US0646898,0646898,"Merced city, California",80234,32,50049,3226,4980,1503,778,821,10732,2412,91,133,10780,2672,2824,1471,626,295,2198,1336
1600000US0647766,0647766,"Milpitas city, California",67811,29,14596,2764,2254,1226,525,753,41309,3608,655,785,5221,2066,3251,1308,1272,802,1979,879
1600000US0648256,0648256,"Mission Viejo city, California",94714,38,77728,4316,1166,693,202,315,7961,2626,37,63,4823,3523,2797,1048,277,286,2520,1000
1600000US0648354,0648354,"Modesto city, California",202761,53,151965,5031,8486,1987,2760,1564,14102,2562,1855,923,13935,3645,9658,2722,1905,1060,7753,2417
1600000US0649270,0649270,"Moreno Valley city, California",197838,47,131461,8303,36468,7100,2957,3110,9451,3052,450,684,11842,3074,5209,1469,1417,741,3792,1298
1600000US0649670,0649670,"Mountain View city, California",75230,31,48279,3279,1889,1037,187,210,18470,3259,391,582,1850,1271,4164,1387,779,709,3385,1231
1600000US0650076,0650076,"Murrieta city, California",105847,46,73957,8215,11631,6122,838,660,3715,2068,0,208,11370,5935,4336,2438,2426,2242,1910,1129
1600000US0650258,0650258,"Napa city, California",77868,27,67766,2549,483,307,559,642,2354,980,60,96,4186,1997,2460,1023,202,303,2258,969
1600000US0651182,0651182,"Newport Beach city, California",86485,28,73891,3011,66,83,113,181,8079,2500,0,208,1975,1561,2361,895,332,337,2029,880
1600000US0652526,0652526,"Norwalk city, California",106308,34,39349,5306,5929,2179,972,937,13692,2848,0,208,42483,5587,3883,1565,1461,817,2422,1467
1600000US0653000,0653000,"Oakland city, California",395811,50,161558,7404,110837,5621,2827,1182,70886,5691,1832,1050,25071,5045,22800,3725,5320,1925,17480,3485
1600000US0653322,0653322,"Oceanside city, California",169565,48,107148,7857,9211,2943,1235,1217,13627,3657,3595,2694,23999,6532,10750,2725,3008,1373,7742,2470
1600000US0653896,0653896,"Ontario city, California",166412,79,103162,8495,10084,3516,680,776,6889,3249,0,208,36762,8500,8835,3977,3166,2976,5669,2932
1600000US0653980,0653980,"Orange city, California",138405,41,87129,6624,1527,839,681,477,17361,3824,0,208,28349,5854,3358,1058,759,363,2599,954
1600000US0654652,0654652,"Oxnard city, California",199917,100,140722,6158,6689,1865,1212,658,14656,2760,36,71,28057,5847,8545,2568,1249,589,7296,2378
1600000US0655156,0655156,"Palmdale city, California",153874,46,61745,6450,22183,4205,351,247,7995,3326,20,48,55132,7546,6448,1997,3257,1505,3191,1311
1600000US0655282,0655282,"Palo Alto city, California",65419,40,44240,3331,1914,1006,357,584,14893,3038,0,208,1407,1592,2608,1096,257,247,2351,1092
1600000US0656000,0656000,"Pasadena city, California",138086,57,89368,5093,13715,3596,534,475,25437,4356,0,208,3479,1781,5553,1696,580,436,4973,1554
1600000US0656700,0656700,"Perris city, California",69973,33,31059,6967,8255,4575,1712,1118,2579,1972,0,208,25589,7056,779,635,779,635,0,208
1600000US0657456,0657456,"Pittsburg city, California",64307,50,23570,3858,10526,3113,103,123,10192,2472,891,863,15291,4087,3734,1886,604,529,3130,1847
1600000US0657792,0657792,"Pleasanton city, California",71206,40,51144,3098,1791,1427,0,208,15511,2938,0,208,643,580,2117,948,201,240,1916,876
1600000US0658072,0658072,"Pomona city, California",150126,32,93498,6456,12377,3270,1209,1096,12248,3134,0,208,25397,5346,5397,3407,3474,3291,1923,716
1600000US0659444,0659444,"Rancho Cordova city, California",65614,41,40174,3442,8099,2615,437,314,6788,2498,111,142,4977,2314,5028,1250,1226,707,3802,1126
1600000US0659451,0659451,"Rancho Cucamonga city, California",167698,73,109393,10037,13777,5010,1195,1765,17736,5747,456,615,10657,5880,14484,6071,1005,763,13479,5980
1600000US0659920,0659920,"Redding city, California",90142,32,77652,2380,1419,554,1723,1062,1535,786,241,156,2140,1229,5432,1642,183,291,5249,1595
1600000US0659962,0659962,"Redlands city, California",69744,36,49073,3849,3274,1465,383,404,5199,1844,397,525,8962,3574,2456,1136,431,275,2025,1076
1600000US0660018,0660018,"Redondo Beach city, California",67231,26,52795,3024,2408,1557,0,208,7723,1933,192,292,1323,951,2790,1137,62,103,2728,1110
1600000US0660102,0660102,"Redwood City city, California",77750,40,58465,3629,1793,1153,301,274,8379,1990,72,125,5832,2477,2908,885,388,287,2520,869
1600000US0660466,0660466,"Rialto city, California",100680,58,60447,8179,11626,3870,198,327,2764,1637,1828,2391,20434,7001,3383,1717,1477,996,1906,1154
1600000US0660620,0660620,"Richmond city, California",105389,47,50180,5133,25975,4299,830,545,12435,2901,569,527,10207,4311,5193,1700,1122,650,4071,1600
1600000US0662000,0662000,"Riverside city, California",310654,57,205326,9776,19896,4271,5218,2908,23526,5026,515,387,40578,8780,15595,3563,3784,1476,11811,3044
1600000US0662938,0662938,"Roseville city, California",121755,44,98550,4390,1248,786,610,656,11256,3466,273,252,3813,2128,6005,2220,644,677,5361,2100
1600000US0664000,0664000,"Sacramento city, California",472169,64,228198,10617,63119,6359,6491,2555,99538,8472,5806,1842,34551,7955,34466,5202,4666,1495,29800,5114
1600000US0664224,0664224,"Salinas city, California",152995,35,111906,5323,1559,730,892,607,9322,2341,318,446,25179,5045,3819,1510,681,424,3138,1447
1600000US0665000,0665000,"San Bernardino city, California",213008,44,110446,8164,32316,4453,2540,1459,9074,2869,115,119,48378,8374,10139,3068,1511,1069,8628,2923
1600000US0665042,0665042,"San Buenaventura (Ventura) city, California",107507,34,87461,3530,2745,1341,704,596,4427,1591,195,235,7491,2647,4484,1671,1063,834,3421,1532
1600000US0666000,0666000,"San Diego city, California",1326183,63,849647,11979,94862,6144,5998,1669,210468,8817,3934,1623,95019,8445,66255,6607,10281,3148,55974,6307
1600000US0667000,0667000,"San Francisco city, California",812826,*****,408583,6618,48564,2965,2791,718,272088,3331,3703,309,44329,6934,32768,4282,6011,1909,26757,3537
1600000US0668000,0668000,"San Jose city, California",967478,82,457275,13707,29661,3716,6935,2075,320225,10977,4381,1364,103870,11158,45131,4685,8629,2041,36502,4723
1600000US0668084,0668084,"San Leandro city, California",86067,34,41995,5568,12183,3049,364,333,22676,3886,780,694,3283,2258,4786,1616,462,334,4324,1601
1600000US0668196,0668196,"San Marcos city, California",85009,52,63727,5290,3525,3198,258,370,9181,3998,0,208,4474,2463,3844,1816,523,408,3321,1732
1600000US0668252,0668252,"San Mateo city, California",98403,48,65723,4348,2045,929,184,162,19017,2836,3353,2049,4466,2642,3615,1341,215,205,3400,1339
1600000US0668378,0668378,"San Ramon city, California",73338,33,37305,5277,2127,1528,657,1048,27407,4456,375,483,1129,1035,4338,2155,374,356,3964,2107
1600000US0669000,0669000,"Santa Ana city, California",329405,107,172283,9825,4653,2372,1762,809,31739,4416,499,531,113872,10296,4597,1443,2350,928,2247,1027
1600000US0669070,0669070,"Santa Barbara city, California",89058,52,67392,4507,1200,688,245,286,2560,990,117,90,15320,4281,2224,932,709,551,1515,685
1600000US0669084,0669084,"Santa Clara city, California",118247,57,61387,5217,3892,1784,617,501,41837,4761,414,404,5739,2590,4361,1372,898,541,3463,1331
1600000US0669088,0669088,"Santa Clarita city, California",177589,56,127873,5574,4681,1525,780,700,17860,4315,427,319,12269,3422,13699,3000,1833,1028,11866,2705
1600000US0669196,0669196,"Santa Maria city, California",100272,37,79885,3523,761,576,1050,610,6905,1832,140,183,8274,2588,3257,1352,1432,787,1825,1062
1600000US0670000,0670000,"Santa Monica city, California",90373,23,73379,3240,3489,1634,118,138,8577,2385,0,208,850,435,3960,1511,185,181,3775,1498
1600000US0670098,0670098,"Santa Rosa city, California",169302,45,131948,4981,4460,1419,1693,1018,10038,2165,1107,708,14126,4395,5930,1704,1042,810,4888,1615
1600000US0672016,0672016,"Simi Valley city, California",125546,96,94485,3707,1265,896,1445,909,11991,2382,356,460,9072,3313,6932,1555,1616,680,5316,1572
1600000US0673080,0673080,"South Gate city, California",95088,28,42190,4927,499,404,0,208,692,493,126,121,50095,4767,1486,843,1226,809,260,269
1600000US0675000,0675000,"Stockton city, California",296367,54,139399,7157,35629,3755,3044,2147,62491,5393,1540,1022,34610,5007,19654,3761,3035,1121,16619,3548
1600000US0677000,0677000,"Sunnyvale city, California",142299,59,67323,5865,1883,981,116,188,59279,5050,0,208,6683,3197,7015,1733,1566,1088,5449,1525
1600000US0678120,0678120,"Temecula city, California",102471,35,75786,6016,2392,1762,3209,2065,7010,2899,1329,1060,6534,3711,6211,2257,1228,1122,4983,1981
1600000US0678582,0678582,"Thousand Oaks city, California",127994,52,98234,5094,2083,1169,114,188,15204,2160,104,170,8015,4956,4240,1530,1036,1275,3204,1157
1600000US0680000,0680000,"Torrance city, California",146467,91,75635,4973,4334,1984,266,240,49891,5008,360,349,7878,3378,8103,2103,1866,1102,6237,1845
1600000US0680238,0680238,"Tracy city, California",84252,50,47942,6317,8031,3725,438,484,11403,3665,907,1241,8491,4968,7040,4179,1503,1287,5537,4112
1600000US0680812,0680812,"Turlock city, California",69095,35,55487,3325,1816,1620,739,547,3918,1657,627,603,3747,1979,2761,1391,1538,1202,1223,773
1600000US0680854,0680854,"Tustin city, California",76699,48,52215,3596,857,572,87,142,16551,3334,1221,1509,5066,2322,702,423,56,92,646,420
1600000US0681204,0681204,"Union City city, California",70441,29,14246,3505,3670,2143,220,313,38537,3858,962,1041,7989,2528,4817,1940,807,484,4010,1915
1600000US0681344,0681344,"Upland city, California",74854,64,45085,4636,2713,1169,951,1217,5336,2090,261,338,14664,4219,5844,3272,888,1260,4956,3051
1600000US0681554,0681554,"Vacaville city, California",93076,43,60836,4036,7766,1594,389,337,4997,2138,437,473,11452,3389,7199,2072,1250,681,5949,1903
1600000US0681666,0681666,"Vallejo city, California",116829,38,48005,4399,24302,3743,1340,837,28845,3465,1408,887,5314,2381,7615,2106,1141,862,6474,1860
1600000US0682590,0682590,"Victorville city, California",117596,33,64235,9111,11811,5377,865,556,10343,6642,67,122,26564,8194,3711,1917,1004,1054,2707,1964
1600000US0682954,0682954,"Visalia city, California",126421,45,104880,3809,3651,1632,1657,1034,6792,2131,78,129,5873,1425,3490,1931,2103,1951,1387,573
1600000US0682996,0682996,"Vista city, California",95211,42,79926,3212,3079,1904,419,331,4264,1485,273,273,3793,1380,3457,1115,865,566,2592,973
1600000US0683346,0683346,"Walnut Creek city, California",65232,78,48756,3762,3731,3240,92,148,9397,2970,0,208,761,445,2495,983,573,463,1922,856
1600000US0684200,0684200,"West Covina city, California",106864,45,43599,4676,6575,2237,229,332,26579,4243,246,404,25915,5052,3721,1740,1261,754,2460,1444
1600000US0684550,0684550,"Westminster city, California",91078,60,30489,4051,1259,703,75,125,40197,3707,1687,1509,14186,2686,3185,1182,823,548,2362,1071
1600000US0685292,0685292,"Whittier city, California",85933,48,46505,4810,1518,1656,1340,886,3366,1023,111,151,29821,5060,3272,1451,1083,747,2189,1124
1600000US0686832,0686832,"Yorba Linda city, California",65220,37,52246,2734,656,470,348,315,9605,2420,0,208,662,460,1703,909,221,203,1482,809
1600000US0686972,0686972,"Yuba City city, California",65041,35,40708,2762,2131,826,732,496,12136,1440,236,195,4389,2184,4709,2168,255,264,4454,2088
1600000US0803455,0803455,"Arvada city, Colorado",107326,1046,99026,2273,963,548,987,1253,2880,1296,0,201,1614,1098,1856,640,20,45,1836,644
1600000US0804000,0804000,"Aurora city, Colorado",332551,533,221596,6869,50335,4500,2965,1595,17751,2713,1258,239,21128,4783,17518,3326,6439,2513,11079,2311
1600000US0807850,0807850,"Boulder city, Colorado",98903,56,89591,2141,668,558,140,126,3946,949,0,201,1595,1657,2963,824,131,162,2832,826
1600000US0812815,0812815,"Centennial city, Colorado",102621,69,89523,2756,3797,1809,442,311,5027,1699,58,97,1147,607,2627,1404,756,623,1871,1082
1600000US0816000,0816000,"Colorado Springs city, Colorado",426406,75,346531,6022,26402,3618,2334,1026,10596,1815,1738,948,21519,5171,17286,2580,2698,1052,14588,2318
1600000US0820000,0820000,"Denver city, Colorado",619968,*****,445187,8472,59801,2344,8364,2027,23046,996,765,122,60844,8343,21961,4406,5899,2204,16062,3818
1600000US0827425,0827425,"Fort Collins city, Colorado",146777,59,134175,2545,1655,818,614,651,3083,1195,114,171,2291,1303,4845,1417,1109,675,3736,1534
1600000US0832155,0832155,"Greeley city, Colorado",94966,33,86130,2435,607,440,560,471,996,1051,50,98,4156,2013,2467,888,290,256,2177,887
1600000US0836410,0836410,"Highlands Ranch CDP, Colorado",109365,5248,98613,5375,1513,777,390,427,5026,1839,0,201,271,269,3552,1805,213,346,3339,1772
1600000US0843000,0843000,"Lakewood city, Colorado",144414,47,130601,2068,2293,805,725,391,3664,1172,35,57,1640,705,5456,1663,715,492,4741,1625
1600000US0845970,0845970,"Longmont city, Colorado",87695,36,75584,2787,809,613,776,481,3962,1351,0,201,4479,2233,2085,921,318,496,1767,797
1600000US0846465,0846465,"Loveland city, Colorado",68203,30,58983,2653,416,342,1070,1040,3479,1807,0,201,2571,1758,1684,1107,790,920,894,678
1600000US0862000,0862000,"Pueblo city, Colorado",107584,30,85603,2897,2278,701,3885,1789,951,361,82,159,10366,2397,4419,1405,1992,869,2427,1168
1600000US0877290,0877290,"Thornton city, Colorado",121449,65,104743,3651,1753,1468,852,624,4217,1744,0,201,5892,2578,3992,1260,1607,933,2385,1041
1600000US0883835,0883835,"Westminster city, Colorado",107950,70,90127,3252,2332,1155,343,330,6627,2325,0,201,3500,1762,5021,1692,337,371,4684,1587
