GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; White alone,Margin of Error; White alone,Estimate; Black or African American alone,Margin of Error; Black or African American alone,Estimate; American Indian and Alaska Native alone,Margin of Error; American Indian and Alaska Native alone,Estimate; Asian alone,Margin of Error; Asian alone,Estimate; Native Hawaiian and Other Pacific Islander alone,Margin of Error; Native Hawaiian and Other Pacific Islander alone,Estimate; Some other race alone,Margin of Error; Some other race alone,Estimate; Two or more races:,Margin of Error; Two or more races:,Estimate; Two or more races: - Two races including Some other race,Margin of Error; Two or more races: - Two races including Some other race,"Estimate; Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Two or more races: - Two races excluding Some other race, and three or more races"
1600000US0678582,0678582,"Thousand Oaks city, California",128519,7821,106818,7076,1276,838,389,363,10015,2484,130,268,6892,3483,2999,1217,924,769,2075,893
1600000US0680000,0680000,"Torrance city, California",143628,8316,77555,6984,3707,1529,131,154,42170,5267,705,1025,12070,4110,7290,1779,1836,947,5454,1568
1600000US0680238,0680238,"Tracy city, California",82383,6540,38295,4523,7169,2309,694,737,10918,2979,163,210,19657,5237,5487,1890,2023,929,3464,1657
1600000US0680812,0680812,"Turlock city, California",69330,6246,50769,5533,2114,1619,686,748,3781,2521,204,229,10221,3405,1555,688,264,275,1291,648
1600000US0680854,0680854,"Tustin city, California",63524,6624,38647,5213,829,700,844,735,12040,3552,0,292,9969,2819,1195,671,549,547,646,362
1600000US0681204,0681204,"Union City city, California",73212,6373,23914,4586,4587,2308,74,87,34020,4866,470,688,8148,3789,1999,768,481,401,1518,760
1600000US0681344,0681344,"Upland city, California",78260,9002,46124,6538,4987,3120,177,213,7797,2606,120,181,12900,4372,6155,2809,3459,2022,2696,1981
1600000US0681554,0681554,"Vacaville city, California",93795,6076,65685,5331,10016,2925,471,295,5884,1737,1095,859,6623,1956,4021,1536,786,617,3235,1285
1600000US0681666,0681666,"Vallejo city, California",106608,6297,38225,4058,22485,3831,1455,763,26335,3471,1487,837,10067,3005,6554,2620,2023,1541,4531,1783
1600000US0682590,0682590,"Victorville city, California",97534,9214,62840,8607,14763,4328,1474,1052,3103,1424,138,139,10656,3145,4560,1620,1041,742,3519,1344
1600000US0682954,0682954,"Visalia city, California",115899,8732,94496,9050,2363,1008,1396,877,5114,1839,0,292,8251,2452,4279,1250,1435,795,2844,1067
1600000US0682996,0682996,"Vista city, California",97977,10065,62149,7536,3980,2051,237,271,3468,1397,299,332,22966,6842,4878,2240,940,541,3938,2234
1600000US0684200,0684200,"West Covina city, California",103154,8704,37534,5155,3317,1963,120,141,25335,4848,71,121,33671,6340,3106,1441,2414,1385,692,384
1600000US0684550,0684550,"Westminster city, California",91994,6606,38555,5684,1817,1470,169,220,47463,6841,0,292,2784,1171,1206,798,303,229,903,744
1600000US0685292,0685292,"Whittier city, California",82755,8684,47558,6401,826,561,1196,1629,2219,967,224,354,28957,6119,1775,1061,1369,858,406,384
1600000US0686832,0686832,"Yorba Linda city, California",57550,4415,44176,4281,867,561,845,711,8144,2048,64,112,1424,666,2030,1115,834,771,1196,842
1600000US0803455,0803455,"Arvada city, Colorado",108506,5944,96116,5746,865,519,645,325,2689,1207,0,275,5944,2146,2247,992,233,181,2014,938
1600000US0804000,0804000,"Aurora city, Colorado",310413,8814,214809,8134,46962,4492,1541,1023,15073,2768,366,507,24237,4748,7425,1960,1171,670,6254,1679
1600000US0807850,0807850,"Boulder city, Colorado",92569,4492,84506,4029,250,283,85,107,3516,1164,0,275,2190,1126,2022,791,193,163,1829,767
1600000US0812815,0812815,"Centennial city, Colorado",102175,4584,87285,4856,4075,1536,552,500,4790,1434,0,275,2531,1487,2942,1410,640,433,2302,1183
1600000US0816000,0816000,"Colorado Springs city, Colorado",389490,7523,303605,8012,26302,2748,2692,1038,11446,1740,742,472,26715,4664,17988,2956,1905,845,16083,2913
1600000US0820000,0820000,"Denver city, Colorado",588349,*****,449435,7344,57923,1221,6119,1281,19860,775,581,485,41558,6717,12873,2382,3703,1471,9170,1890
1600000US0827425,0827425,"Fort Collins city, Colorado",135717,6393,119720,5897,2301,1055,173,199,4106,1103,0,275,5374,2077,4043,1054,990,699,3053,920
1600000US0832155,0832155,"Greeley city, Colorado",90005,6149,70852,6161,568,489,806,503,1675,679,381,563,12957,3394,2766,1481,1448,1097,1318,1033
1600000US0836410,0836410,"Highlands Ranch CDP, Colorado",94418,5279,84414,4911,1693,1121,329,339,4439,1436,0,275,987,689,2556,1192,880,638,1676,885
1600000US0843000,0843000,"Lakewood city, Colorado",137390,6099,115556,5811,3127,1352,1316,558,5576,1925,120,173,9021,2768,2674,1096,1065,518,1609,972
1600000US0845970,0845970,"Longmont city, Colorado",87326,4683,72147,5124,463,451,257,288,2901,1177,72,113,9813,2742,1673,1019,476,462,1197,864
1600000US0862000,0862000,"Pueblo city, Colorado",102390,4343,79584,4276,2595,784,2656,1780,739,297,100,171,13447,2761,3269,1090,1271,741,1998,885
1600000US0877290,0877290,"Thornton city, Colorado",110594,7208,88163,6246,2026,1161,1114,842,5266,1344,0,275,10015,2815,4010,1995,2305,1868,1705,818
1600000US0883835,0883835,"Westminster city, Colorado",106520,7774,87678,7252,1064,620,425,340,4467,1906,120,113,8290,3448,4476,1557,1565,901,2911,1367
1600000US0908000,0908000,"Bridgeport city, Connecticut",130973,8854,66638,6819,40268,5028,63,104,4469,2171,0,273,18045,4429,1490,751,745,524,745,468
1600000US0918430,0918430,"Danbury city, Connecticut",76657,6093,58318,4912,5709,1748,97,173,5067,2027,0,273,5768,2702,1698,1148,348,223,1350,1102
1600000US0937000,0937000,"Hartford city, Connecticut",117249,7222,30699,3988,43627,4616,243,310,2429,1019,0,273,37047,5175,3204,1511,700,472,2504,1372
1600000US0950370,0950370,"New Britain city, Connecticut",64115,5962,49050,5728,7812,2530,0,273,1785,1116,38,63,3139,1180,2291,915,597,457,1694,802
1600000US0952000,0952000,"New Haven city, Connecticut",123475,7396,58842,5051,42888,4812,184,187,6538,1745,0,273,11405,2728,3618,1206,912,549,2706,910
1600000US0955990,0955990,"Norwalk city, Connecticut",81137,6575,58392,5355,12915,3242,696,828,2797,1297,0,273,5339,2743,998,573,0,273,998,573
1600000US0973000,0973000,"Stamford city, Connecticut",118200,7578,70764,4854,17108,4464,169,282,7144,1901,0,273,20485,6000,2530,1028,938,729,1592,618
1600000US0980000,0980000,"Waterbury city, Connecticut",116502,7852,72078,6229,23585,4323,361,389,3137,1721,415,661,10767,2977,6159,2013,1719,1060,4440,1809
1600000US1077580,1077580,"Wilmington city, Delaware",69801,5021,26946,3142,39776,4592,304,439,662,425,0,261,1269,650,844,574,0,261,844,574
1600000US1150000,1150000,"Washington city, District of Columbia",588292,*****,210332,3230,321646,1629,1172,460,18066,1198,0,300,27591,3508,9485,1674,1231,621,8254,1589
1600000US1207875,1207875,"Boynton Beach city, Florida",66033,6978,38276,3800,17995,5213,106,161,1868,1223,0,303,7172,4745,616,364,152,175,464,317
1600000US1208150,1208150,"Brandon CDP, Florida",90470,6561,71993,6144,8959,2854,171,162,2736,1577,0,303,2867,1043,3744,1365,559,411,3185,1330
1600000US1210275,1210275,"Cape Coral city, Florida",149748,9087,135897,7968,5226,2149,572,471,882,414,51,87,4452,1837,2668,1567,1296,877,1372,1353
1600000US1212875,1212875,"Clearwater city, Florida",107430,7673,90796,7118,9745,3502,291,242,416,422,985,1542,4034,2121,1163,686,238,299,925,589
1600000US1214400,1214400,"Coral Springs city, Florida",120808,8548,92032,7954,16228,4198,257,286,5988,2477,0,303,3922,1535,2381,1115,627,529,1754,991
1600000US1216475,1216475,"Davie town, Florida",98018,7169,82791,7066,5804,2600,309,469,3642,1894,0,303,4389,1946,1083,659,492,460,591,578
1600000US1216725,1216725,"Deerfield Beach city, Florida",77591,8175,55741,6532,15769,5216,0,303,1418,982,601,763,2735,1677,1327,1062,49,77,1278,1059
1600000US1217200,1217200,"Deltona city, Florida",86602,7224,68058,6463,7351,3056,227,285,1849,1154,0,303,6989,1938,2128,1247,1314,865,814,643
1600000US1224000,1224000,"Fort Lauderdale city, Florida",166776,11327,100343,8754,54418,7544,554,468,3886,1969,0,303,6064,2043,1511,790,51,86,1460,768
1600000US1225175,1225175,"Gainesville city, Florida",111223,5216,75601,3575,25546,3221,554,342,5195,1630,130,162,1578,886,2619,1237,241,333,2378,1207
1600000US1230000,1230000,"Hialeah city, Florida",215692,11492,199038,11650,6460,2314,0,303,417,511,0,303,7906,2448,1871,1029,1247,722,624,703
1600000US1232000,1232000,"Hollywood city, Florida",139258,8751,103035,7444,21210,4405,755,474,3235,1952,0,303,6670,2755,4353,1902,1030,842,3323,1782
1600000US1235000,1235000,"Jacksonville city, Florida",808526,3845,505745,4410,244678,3047,1908,591,26985,1786,684,184,13885,2647,14641,2637,1715,872,12926,2491
1600000US1236100,1236100,"Kendall CDP, Florida",81139,7128,73051,6813,3494,1477,0,303,1339,668,0,303,2440,990,815,534,319,358,496,376
1600000US1238250,1238250,"Lakeland city, Florida",91947,6797,69297,4538,14383,3974,102,158,1146,736,0,303,5177,2412,1842,782,1119,708,723,482
1600000US1239425,1239425,"Largo city, Florida",74909,6091,64102,4945,5549,2742,408,575,1281,788,0,303,1936,1358,1633,917,180,212,1453,860
1600000US1239550,1239550,"Lauderhill city, Florida",67118,7393,15820,3220,46193,6837,0,303,336,282,0,303,3426,2089,1343,696,305,301,1038,637
1600000US1239925,1239925,"Lehigh Acres CDP, Florida",68925,5449,49077,4735,10170,3076,67,116,2432,1401,0,303,5615,1977,1564,815,577,445,987,738
1600000US1243975,1243975,"Melbourne city, Florida",70150,4247,58736,4266,5710,1826,91,164,2467,808,0,303,1677,923,1469,864,48,85,1421,864
1600000US1245000,1245000,"Miami city, Florida",348827,14004,250758,11809,80231,8400,580,387,2787,1440,0,303,9364,2248,5107,1510,2614,1057,2493,1254
1600000US1245025,1245025,"Miami Beach city, Florida",75017,7225,65306,7151,1739,1096,0,303,785,429,200,333,5786,2180,1201,567,278,291,923,478
1600000US1245060,1245060,"Miami Gardens city, Florida",112259,11758,18861,4310,87888,11067,45,75,407,351,0,303,4544,2521,514,358,42,69,472,350
1600000US1245975,1245975,"Miramar city, Florida",120144,10719,46729,6425,51520,7371,332,426,5154,2136,0,303,8902,3382,7507,3416,1160,906,6347,3166
1600000US1253000,1253000,"Orlando city, Florida",223801,9832,128419,9069,63676,6520,807,585,5176,1687,54,91,20495,4670,5174,1696,2054,1134,3120,1299
