GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,"Households; Estimate; Less than $10,000","Households; Margin of Error; Less than $10,000","Families; Estimate; Less than $10,000","Families; Margin of Error; Less than $10,000","Married-couple families; Estimate; Less than $10,000","Married-couple families; Margin of Error; Less than $10,000","Nonfamily households; Estimate; Less than $10,000","Nonfamily households; Margin of Error; Less than $10,000","Households; Estimate; $10,000 to $14,999","Households; Margin of Error; $10,000 to $14,999","Families; Estimate; $10,000 to $14,999","Families; Margin of Error; $10,000 to $14,999","Married-couple families; Estimate; $10,000 to $14,999","Married-couple families; Margin of Error; $10,000 to $14,999","Nonfamily households; Estimate; $10,000 to $14,999","Nonfamily households; Margin of Error; $10,000 to $14,999","Households; Estimate; $15,000 to $24,999","Households; Margin of Error; $15,000 to $24,999","Families; Estimate; $15,000 to $24,999","Families; Margin of Error; $15,000 to $24,999","Married-couple families; Estimate; $15,000 to $24,999","Married-couple families; Margin of Error; $15,000 to $24,999","Nonfamily households; Estimate; $15,000 to $24,999","Nonfamily households; Margin of Error; $15,000 to $24,999","Households; Estimate; $25,000 to $34,999","Households; Margin of Error; $25,000 to $34,999","Families; Estimate; $25,000 to $34,999","Families; Margin of Error; $25,000 to $34,999","Married-couple families; Estimate; $25,000 to $34,999","Married-couple families; Margin of Error; $25,000 to $34,999","Nonfamily households; Estimate; $25,000 to $34,999","Nonfamily households; Margin of Error; $25,000 to $34,999","Households; Estimate; $35,000 to $49,999","Households; Margin of Error; $35,000 to $49,999","Families; Estimate; $35,000 to $49,999","Families; Margin of Error; $35,000 to $49,999","Married-couple families; Estimate; $35,000 to $49,999","Married-couple families; Margin of Error; $35,000 to $49,999","Nonfamily households; Estimate; $35,000 to $49,999","Nonfamily households; Margin of Error; $35,000 to $49,999","Households; Estimate; $50,000 to $74,999","Households; Margin of Error; $50,000 to $74,999","Families; Estimate; $50,000 to $74,999","Families; Margin of Error; $50,000 to $74,999","Married-couple families; Estimate; $50,000 to $74,999","Married-couple families; Margin of Error; $50,000 to $74,999","Nonfamily households; Estimate; $50,000 to $74,999","Nonfamily households; Margin of Error; $50,000 to $74,999","Households; Estimate; $75,000 to $99,999","Households; Margin of Error; $75,000 to $99,999","Families; Estimate; $75,000 to $99,999","Families; Margin of Error; $75,000 to $99,999","Married-couple families; Estimate; $75,000 to $99,999","Married-couple families; Margin of Error; $75,000 to $99,999","Nonfamily households; Estimate; $75,000 to $99,999","Nonfamily households; Margin of Error; $75,000 to $99,999","Households; Estimate; $100,000 to $149,999","Households; Margin of Error; $100,000 to $149,999","Families; Estimate; $100,000 to $149,999","Families; Margin of Error; $100,000 to $149,999","Married-couple families; Estimate; $100,000 to $149,999","Married-couple families; Margin of Error; $100,000 to $149,999","Nonfamily households; Estimate; $100,000 to $149,999","Nonfamily households; Margin of Error; $100,000 to $149,999","Households; Estimate; $150,000 to $199,999","Households; Margin of Error; $150,000 to $199,999","Families; Estimate; $150,000 to $199,999","Families; Margin of Error; $150,000 to $199,999","Married-couple families; Estimate; $150,000 to $199,999","Married-couple families; Margin of Error; $150,000 to $199,999","Nonfamily households; Estimate; $150,000 to $199,999","Nonfamily households; Margin of Error; $150,000 to $199,999","Households; Estimate; $200,000 or more","Households; Margin of Error; $200,000 or more","Families; Estimate; $200,000 or more","Families; Margin of Error; $200,000 or more","Married-couple families; Estimate; $200,000 or more","Married-couple families; Margin of Error; $200,000 or more","Nonfamily households; Estimate; $200,000 or more","Nonfamily households; Margin of Error; $200,000 or more",Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars),Households; Estimate; Mean income (dollars),Households; Margin of Error; Mean income (dollars),Families; Estimate; Mean income (dollars),Families; Margin of Error; Mean income (dollars),Married-couple families; Estimate; Mean income (dollars),Married-couple families; Margin of Error; Mean income (dollars),Nonfamily households; Estimate; Mean income (dollars),Nonfamily households; Margin of Error; Mean income (dollars),Households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1600000US0107000,0107000,"Birmingham city, Alabama",88192,3684,47133,1884,21769,1839,41059,3119,18.1,1.9,14.3,2.5,2.8,1.5,23.5,3.0,10.7,1.5,7.5,1.7,2.7,1.4,15.5,2.5,14.5,1.9,13.1,2.3,9.9,2.9,16.4,2.7,12.4,1.7,12.9,2.1,10.1,2.6,11.0,2.3,14.4,1.9,14.7,2.4,15.2,3.5,13.0,2.7,13.9,1.9,15.2,2.4,18.5,3.8,11.6,2.4,7.7,1.6,10.6,2.2,18.0,4.3,4.6,2.0,5.5,1.2,8.3,2.1,15.8,3.9,2.1,1.2,1.6,0.7,2.1,1.2,4.4,2.6,1.1,0.5,1.2,0.6,1.2,0.7,2.6,1.5,1.1,1.0,30701,1518,36585,2395,60820,5708,21206,1820,43048,2504,49169,2789,N,N,35101,4012,35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X)
1600000US0121184,0121184,"Dothan city, Alabama",25231,1080,16780,946,11427,685,8451,736,10.2,1.5,7.1,1.8,1.7,0.9,17.1,3.1,9.3,1.8,6.2,2.2,1.5,0.7,16.0,3.5,12.9,1.6,11.3,1.9,7.1,1.8,16.6,2.9,11.0,1.6,9.4,1.6,8.0,1.8,13.3,3.4,13.8,2.2,12.7,2.6,10.1,1.7,16.0,3.2,15.3,1.5,16.6,1.9,20.5,2.5,12.5,3.0,9.4,1.4,11.7,1.8,15.8,2.5,4.3,1.8,9.0,1.5,12.7,2.2,17.6,3.2,1.6,1.0,4.9,1.8,6.8,2.7,9.9,3.7,1.3,1.1,4.1,1.1,5.6,1.4,7.8,2.0,1.2,0.9,42665,2738,54109,4380,76225,3860,25388,4318,64223,4472,77721,6087,N,N,36401,3553,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X)
1600000US0135896,0135896,"Hoover city, Alabama",31087,1775,20785,1316,N,N,10302,1578,1.6,0.9,0.8,0.8,N,N,3.3,2.1,3.0,1.6,1.2,1.2,N,N,6.6,3.9,6.2,2.5,5.3,2.7,N,N,8.1,4.6,8.9,2.7,8.3,3.0,N,N,13.1,5.9,14.5,3.6,8.6,3.5,N,N,25.2,7.8,17.7,3.4,13.1,3.0,N,N,27.1,7.6,13.6,3.8,14.3,4.1,N,N,10.4,5.1,16.8,3.1,22.8,4.3,N,N,5.1,2.7,8.8,2.0,12.7,3.0,N,N,0.0,1.3,8.9,2.5,12.9,3.3,N,N,1.0,1.3,70583,7799,98581,11492,111102,9669,43375,7410,95990,6820,117299,8547,N,N,51190,5947,23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
1600000US0137000,0137000,"Huntsville city, Alabama",75912,2226,43558,1856,29994,2050,32354,2786,9.3,1.6,5.1,1.6,1.4,1.1,15.6,3.1,6.8,1.3,3.8,1.3,2.5,1.3,11.0,2.5,11.8,1.6,7.4,1.6,2.5,1.0,17.5,3.1,9.9,1.7,8.0,2.0,6.1,2.2,12.3,2.9,14.0,1.9,16.1,2.7,15.3,3.2,11.7,2.3,15.9,2.0,15.1,2.2,15.3,2.4,16.3,3.6,11.4,1.6,14.1,2.8,15.9,3.2,7.5,2.0,11.6,2.0,16.4,2.6,21.7,3.6,4.5,2.2,5.5,1.3,7.9,1.9,11.3,2.6,2.3,1.4,3.9,1.1,5.8,1.7,8.1,2.5,1.2,0.9,47818,3181,65261,5607,83667,10724,27427,3610,69008,3747,87102,5893,N,N,43531,3486,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X)
1600000US0150000,0150000,"Mobile city, Alabama",76617,2724,44615,2035,25690,1720,32002,2599,14.5,2.0,11.3,2.2,1.7,1.0,19.9,3.5,8.4,1.7,5.3,1.9,2.6,1.5,12.5,2.7,13.7,1.9,11.7,2.2,9.3,2.7,16.5,2.9,13.0,2.1,14.0,3.1,9.7,3.0,12.6,3.0,14.0,2.0,12.1,2.1,12.4,3.1,15.7,3.5,17.1,1.8,18.1,2.5,21.3,3.4,15.6,3.4,7.5,1.3,9.7,1.8,14.7,2.6,3.7,1.7,7.2,1.3,10.9,2.3,17.3,3.9,2.1,1.0,2.3,0.8,3.8,1.3,5.7,2.2,0.3,0.4,2.2,0.6,3.0,0.8,5.2,1.4,1.0,0.6,35238,2366,45437,4575,65997,7911,25742,3237,50238,2596,61370,3812,N,N,33995,2876,25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
1600000US0151000,0151000,"Montgomery city, Alabama",81379,1837,50999,2414,29707,1934,30380,2291,11.7,1.9,8.5,2.1,1.7,1.3,18.7,3.9,8.6,1.5,5.1,1.6,1.9,1.1,15.0,2.8,13.4,2.0,12.1,2.3,5.7,2.1,15.0,3.7,8.6,1.4,8.6,1.7,6.4,2.1,9.4,2.6,16.5,2.2,14.7,2.5,13.5,2.9,19.2,3.6,17.2,2.3,19.4,3.4,22.9,4.4,12.2,2.6,9.9,1.5,11.9,2.0,16.2,2.9,6.6,2.6,8.7,1.5,11.7,2.3,18.1,3.8,3.2,1.2,2.4,0.6,3.4,0.9,5.9,1.6,0.5,0.7,2.9,1.0,4.5,1.5,7.6,2.6,0.2,0.3,40536,2217,51400,4657,72425,6990,26101,3746,57485,3389,68462,4553,N,N,37175,4477,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X)
1600000US0177256,0177256,"Tuscaloosa city, Alabama",31769,2007,17641,1476,N,N,14128,1715,14.8,2.7,7.1,2.6,N,N,24.6,5.2,10.4,2.5,9.0,3.8,N,N,12.7,3.6,11.9,3.2,9.1,3.3,N,N,16.1,5.2,10.4,2.5,7.5,3.0,N,N,12.8,4.1,14.8,3.4,17.0,3.9,N,N,12.0,5.2,14.8,3.0,15.3,4.2,N,N,14.0,4.6,8.6,2.6,12.1,3.7,N,N,4.5,2.9,7.9,2.4,13.6,4.2,N,N,1.2,1.2,3.5,1.3,4.6,1.9,N,N,1.1,1.1,3.0,1.0,4.6,1.8,N,N,1.0,1.1,37069,3463,50208,7225,76501,7934,20996,5386,54549,4252,70288,7135,N,N,33812,5304,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
1600000US0203000,0203000,"Anchorage municipality, Alaska",105569,1780,68717,2536,49267,2563,36852,2882,3.1,0.9,2.5,1.0,0.5,0.5,5.6,2.1,3.4,1.0,2.0,0.9,0.5,0.5,6.4,2.0,7.6,1.2,5.5,1.3,2.5,1.0,12.2,2.6,6.7,1.2,4.9,1.4,2.7,1.0,10.6,2.4,12.4,1.7,8.2,1.6,5.5,1.5,18.5,3.2,17.8,2.0,18.3,2.4,17.9,2.5,18.0,3.4,14.0,1.8,17.1,2.3,18.6,2.7,10.0,3.0,19.2,1.9,22.2,2.5,27.2,3.0,11.4,3.0,8.6,1.4,10.6,1.8,12.6,2.3,4.5,1.7,7.2,1.3,8.8,1.6,12.0,2.1,2.9,1.5,72575,4103,86790,3434,102266,4939,47205,3985,92256,3782,105142,4894,N,N,63749,4668,19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.5,(X)
1600000US0404720,0404720,"Avondale city, Arizona",22706,1116,17116,844,N,N,5590,1215,7.3,2.5,7.1,3.2,N,N,9.8,5.3,5.5,2.0,3.3,1.8,N,N,12.3,6.2,6.6,2.1,6.8,2.9,N,N,7.8,5.4,10.5,3.4,10.0,2.9,N,N,14.7,12.2,18.6,4.5,15.9,4.5,N,N,30.3,12.4,16.8,3.4,19.3,4.1,N,N,12.2,5.9,16.2,3.6,16.8,4.2,N,N,5.6,4.1,13.0,3.1,14.2,3.7,N,N,5.7,3.7,2.6,1.5,2.9,2.0,N,N,1.6,1.8,3.0,3.5,3.9,4.6,N,N,0.0,2.9,51237,7612,58381,7897,70238,6170,37056,5916,66710,9409,71974,12409,N,N,42705,4945,35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
