GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,"Households; Estimate; Total - Less than $10,000","Households; Margin of Error; Total - Less than $10,000","Families; Estimate; Total - Less than $10,000","Families; Margin of Error; Total - Less than $10,000","Married-couple families; Estimate; Total - Less than $10,000","Married-couple families; Margin of Error; Total - Less than $10,000","Nonfamily households; Estimate; Total - Less than $10,000","Nonfamily households; Margin of Error; Total - Less than $10,000","Households; Estimate; Total - $10,000 to $14,999","Households; Margin of Error; Total - $10,000 to $14,999","Families; Estimate; Total - $10,000 to $14,999","Families; Margin of Error; Total - $10,000 to $14,999","Married-couple families; Estimate; Total - $10,000 to $14,999","Married-couple families; Margin of Error; Total - $10,000 to $14,999","Nonfamily households; Estimate; Total - $10,000 to $14,999","Nonfamily households; Margin of Error; Total - $10,000 to $14,999","Households; Estimate; Total - $15,000 to $24,999","Households; Margin of Error; Total - $15,000 to $24,999","Families; Estimate; Total - $15,000 to $24,999","Families; Margin of Error; Total - $15,000 to $24,999","Married-couple families; Estimate; Total - $15,000 to $24,999","Married-couple families; Margin of Error; Total - $15,000 to $24,999","Nonfamily households; Estimate; Total - $15,000 to $24,999","Nonfamily households; Margin of Error; Total - $15,000 to $24,999","Households; Estimate; Total - $25,000 to $34,999","Households; Margin of Error; Total - $25,000 to $34,999","Families; Estimate; Total - $25,000 to $34,999","Families; Margin of Error; Total - $25,000 to $34,999","Married-couple families; Estimate; Total - $25,000 to $34,999","Married-couple families; Margin of Error; Total - $25,000 to $34,999","Nonfamily households; Estimate; Total - $25,000 to $34,999","Nonfamily households; Margin of Error; Total - $25,000 to $34,999","Households; Estimate; Total - $35,000 to $49,999","Households; Margin of Error; Total - $35,000 to $49,999","Families; Estimate; Total - $35,000 to $49,999","Families; Margin of Error; Total - $35,000 to $49,999","Married-couple families; Estimate; Total - $35,000 to $49,999","Married-couple families; Margin of Error; Total - $35,000 to $49,999","Nonfamily households; Estimate; Total - $35,000 to $49,999","Nonfamily households; Margin of Error; Total - $35,000 to $49,999","Households; Estimate; Total - $50,000 to $74,999","Households; Margin of Error; Total - $50,000 to $74,999","Families; Estimate; Total - $50,000 to $74,999","Families; Margin of Error; Total - $50,000 to $74,999","Married-couple families; Estimate; Total - $50,000 to $74,999","Married-couple families; Margin of Error; Total - $50,000 to $74,999","Nonfamily households; Estimate; Total - $50,000 to $74,999","Nonfamily households; Margin of Error; Total - $50,000 to $74,999","Households; Estimate; Total - $75,000 to $99,999","Households; Margin of Error; Total - $75,000 to $99,999","Families; Estimate; Total - $75,000 to $99,999","Families; Margin of Error; Total - $75,000 to $99,999","Married-couple families; Estimate; Total - $75,000 to $99,999","Married-couple families; Margin of Error; Total - $75,000 to $99,999","Nonfamily households; Estimate; Total - $75,000 to $99,999","Nonfamily households; Margin of Error; Total - $75,000 to $99,999","Households; Estimate; Total - $100,000 to $149,999","Households; Margin of Error; Total - $100,000 to $149,999","Families; Estimate; Total - $100,000 to $149,999","Families; Margin of Error; Total - $100,000 to $149,999","Married-couple families; Estimate; Total - $100,000 to $149,999","Married-couple families; Margin of Error; Total - $100,000 to $149,999","Nonfamily households; Estimate; Total - $100,000 to $149,999","Nonfamily households; Margin of Error; Total - $100,000 to $149,999","Households; Estimate; Total - $150,000 to $199,999","Households; Margin of Error; Total - $150,000 to $199,999","Families; Estimate; Total - $150,000 to $199,999","Families; Margin of Error; Total - $150,000 to $199,999","Married-couple families; Estimate; Total - $150,000 to $199,999","Married-couple families; Margin of Error; Total - $150,000 to $199,999","Nonfamily households; Estimate; Total - $150,000 to $199,999","Nonfamily households; Margin of Error; Total - $150,000 to $199,999","Households; Estimate; Total - $200,000 or more","Households; Margin of Error; Total - $200,000 or more","Families; Estimate; Total - $200,000 or more","Families; Margin of Error; Total - $200,000 or more","Married-couple families; Estimate; Total - $200,000 or more","Married-couple families; Margin of Error; Total - $200,000 or more","Nonfamily households; Estimate; Total - $200,000 or more","Nonfamily households; Margin of Error; Total - $200,000 or more",Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars),Households; Estimate; Mean income (dollars),Households; Margin of Error; Mean income (dollars),Families; Estimate; Mean income (dollars),Families; Margin of Error; Mean income (dollars),Married-couple families; Estimate; Mean income (dollars),Married-couple families; Margin of Error; Mean income (dollars),Nonfamily households; Estimate; Mean income (dollars),Nonfamily households; Margin of Error; Mean income (dollars),Households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1600000US0107000,0107000,"Birmingham city, Alabama",90047,3829,50480,3257,23669,2541,39567,3027,15.4,1.8,11.2,2.3,2.1,1.6,22.3,3.0,10.3,1.8,7.3,2.1,2.9,1.6,15.1,3.0,17.4,2.3,13.6,2.3,7.2,2.4,21.6,3.5,15.3,2.0,17.1,2.9,17.4,4.6,13.1,3.0,15.1,1.8,15.9,2.8,17.1,4.1,14.0,2.8,13.7,1.7,17.0,2.7,19.6,4.6,9.4,2.2,6.0,1.1,8.3,1.6,14.7,3.2,1.7,1.0,4.0,1.2,5.8,1.8,11.5,3.4,1.4,1.0,1.3,0.5,2.1,0.8,4.0,1.9,0.3,0.3,1.5,0.5,1.8,0.8,3.5,1.6,1.1,0.8,29251,1268,35747,2843,56310,10490,20466,1539,42570,2429,51075,3992,73319,6620,29980,3529,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.5,(X)
1600000US0135896,0135896,"Hoover city, Alabama",30412,1938,20838,1929,N,N,9574,1398,3.3,1.4,1.0,0.8,N,N,8.1,4.0,4.3,1.7,2.6,1.6,N,N,8.2,4.5,6.4,2.5,3.8,2.6,N,N,12.0,4.6,10.3,2.9,5.9,2.7,N,N,20.5,6.9,11.0,2.3,9.6,3.0,N,N,13.9,5.5,18.4,3.3,19.7,4.8,N,N,18.9,6.4,14.3,3.0,15.5,4.0,N,N,7.7,4.2,17.1,3.5,22.0,5.1,N,N,6.5,3.2,7.1,2.0,9.4,2.8,N,N,2.8,2.2,7.9,2.6,10.5,3.7,N,N,1.5,1.5,67679,7302,86160,9811,100618,7926,36087,7630,92009,8434,111112,10886,N,N,49229,7050,14.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.5,(X)
1600000US0137000,0137000,"Huntsville city, Alabama",70322,2134,44457,2414,31049,2145,25865,1764,8.8,1.7,4.7,1.9,0.5,0.5,17.2,3.5,5.8,1.6,3.0,1.5,1.3,1.7,11.8,3.1,13.9,1.7,11.1,2.4,4.6,1.6,18.9,3.2,12.1,2.1,10.4,2.4,8.6,2.3,13.8,3.8,12.6,1.9,13.0,2.3,13.5,2.5,11.0,2.9,17.0,2.6,18.2,3.1,19.8,4.0,14.2,3.5,9.9,1.5,11.5,1.9,13.1,2.5,7.4,2.5,11.6,1.8,16.4,2.8,22.1,3.7,3.1,1.8,4.7,1.1,6.8,1.7,9.7,2.4,1.0,0.9,3.7,0.9,4.9,1.4,6.8,1.9,1.6,1.1,46193,3847,59663,4370,77726,6900,26521,3038,64501,3097,78460,4376,96237,5255,39497,4202,26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
1600000US0150000,0150000,"Mobile city, Alabama",73057,2931,48811,2809,29963,2466,24246,2093,15.5,2.2,11.9,2.8,2.1,1.5,25.1,4.3,6.6,1.3,4.4,1.4,2.7,1.5,11.4,2.7,12.2,1.7,9.9,2.0,6.8,2.0,15.9,3.1,12.7,1.9,12.7,2.3,11.3,2.7,12.2,3.0,14.7,2.0,15.8,2.7,15.5,3.1,12.4,2.9,17.2,2.4,18.9,3.0,22.8,4.0,13.3,3.3,8.1,1.5,9.8,1.9,14.0,3.0,4.5,1.8,7.6,1.4,10.0,2.0,14.6,3.0,2.6,1.8,1.5,0.6,1.9,0.8,2.9,1.3,0.4,0.5,3.9,1.1,4.7,1.4,7.4,2.3,2.2,1.5,37439,2432,45217,2774,60910,3733,23158,3337,55763,3454,64354,4725,84951,7914,37130,4725,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X)
1600000US0151000,0151000,"Montgomery city, Alabama",81704,2665,50891,2974,31454,2320,30813,2589,11.8,1.8,6.7,1.7,1.3,0.9,20.4,3.6,8.0,1.2,6.9,1.8,2.5,1.7,10.9,2.2,11.2,1.7,9.3,2.3,3.4,1.6,15.4,3.5,12.3,1.8,9.5,2.0,6.9,2.3,15.7,3.8,16.1,2.3,15.2,2.3,15.8,3.3,17.3,4.3,16.4,2.2,19.8,3.3,23.5,4.7,10.3,2.6,11.8,1.6,15.6,2.5,21.4,3.5,5.6,2.0,7.9,1.5,11.2,2.2,16.5,3.2,2.4,1.4,2.1,0.6,2.5,0.8,3.9,1.3,1.0,0.8,2.5,0.7,3.3,1.0,4.8,1.4,1.0,0.8,40775,2110,52151,3102,70346,5366,26426,1882,55866,2750,66762,3817,85342,4969,36881,4009,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X)
1600000US0177256,0177256,"Tuscaloosa city, Alabama",33228,1840,16589,1666,N,N,16639,1789,24.3,3.5,11.3,4.1,N,N,37.8,6.2,7.1,2.9,5.2,3.4,N,N,9.5,4.0,15.4,2.8,11.2,3.3,N,N,19.3,4.9,11.2,2.3,9.5,3.0,N,N,13.0,3.4,14.6,3.2,14.8,4.3,N,N,14.0,4.2,10.0,2.3,16.2,4.1,N,N,3.8,2.1,7.1,2.1,12.6,4.0,N,N,1.1,1.1,5.0,1.3,8.7,2.5,N,N,1.0,1.3,1.7,0.9,3.3,1.7,N,N,0.0,1.0,3.8,1.4,7.0,2.8,N,N,0.6,0.8,27358,3389,47471,6042,70671,3690,15745,1554,50258,6362,77841,12285,N,N,22096,2883,31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X)
1600000US0203000,0203000,"Anchorage municipality, Alaska",102282,1569,69376,2636,52333,2352,32906,2518,3.5,0.9,2.3,0.9,0.9,0.9,6.8,1.9,4.6,1.1,3.6,1.3,1.0,0.9,7.8,2.0,8.1,1.6,5.5,1.4,3.3,1.4,13.9,3.0,8.4,1.4,6.5,1.5,4.2,1.3,13.1,2.9,14.3,1.6,12.2,1.9,9.7,1.9,20.0,3.8,19.8,1.7,18.4,2.3,18.8,2.9,20.2,3.1,15.5,1.4,18.6,1.9,21.5,2.6,9.6,2.4,14.6,1.8,18.0,2.2,22.0,2.6,6.2,2.0,6.5,1.1,8.6,1.7,11.1,2.2,1.3,1.2,4.7,0.9,6.3,1.3,7.5,1.8,1.0,0.6,63656,2791,77028,3763,89067,3302,41086,1405,81591,3081,94848,4416,108662,6068,49655,3204,16.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13.0,(X)
1600000US0404720,0404720,"Avondale city, Arizona",17932,1625,14800,1469,N,N,3132,772,8.6,4.2,9.4,4.8,N,N,10.1,7.7,2.7,1.7,2.3,1.8,N,N,6.8,6.8,7.8,3.1,9.5,3.5,N,N,6.0,7.5,7.0,3.6,6.4,3.5,N,N,13.3,12.0,16.5,4.8,15.5,5.6,N,N,22.0,13.0,21.6,4.9,19.5,5.3,N,N,17.8,9.4,18.1,5.0,19.1,5.5,N,N,16.0,9.5,11.9,3.8,12.5,4.3,N,N,6.1,6.8,3.6,2.7,3.0,3.0,N,N,2.0,3.3,2.2,2.1,2.7,2.6,N,N,0.0,6.0,55807,9130,56522,10301,66521,10566,46155,9285,66478,6053,66853,6851,N,N,51412,10333,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.7,(X)
1600000US0412000,0412000,"Chandler city, Arizona",82881,3528,60115,3350,46780,2587,22766,2356,3.7,1.0,2.2,1.0,0.7,0.4,8.2,3.0,2.2,0.9,1.7,1.0,1.0,0.8,4.4,2.1,6.7,1.6,5.5,1.8,4.0,1.9,11.4,3.4,9.4,1.8,8.7,2.3,7.3,2.3,11.6,3.8,12.7,1.9,12.0,2.5,8.5,2.4,15.9,4.2,21.6,2.5,20.8,2.9,20.7,3.4,22.6,4.6,15.5,2.2,15.8,2.3,18.2,2.8,13.8,4.5,19.2,2.1,21.9,2.4,26.0,3.2,9.1,3.1,5.9,1.3,7.2,1.6,8.7,2.0,2.3,1.5,3.2,1.0,4.1,1.3,4.9,1.5,0.7,0.7,68007,2505,74206,3007,86728,3698,47794,5318,79071,3425,86151,3937,96480,4570,56547,4693,23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.9,(X)
