GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1600000US0560410,0560410,"Rogers city, Arkansas",66432,25,58015,1930,1727,1052,591,460,2252,1117,648,644,1206,738,1993,843,493,419,1500,783
1600000US0566080,0566080,"Springdale city, Arkansas",82397,3967,49554,7026,881,601,595,479,1203,856,4498,1450,21440,5131,4226,2582,94,154,4132,2550
1600000US0600562,0600562,"Alameda city, California",79188,53,39284,3063,6644,2359,806,766,21911,3294,153,141,4126,1757,6264,2134,485,471,5779,1858
1600000US0600884,0600884,"Alhambra city, California",85391,41,17762,2559,865,504,298,214,49306,3513,1080,1422,14124,2838,1956,872,474,463,1482,726
1600000US0602000,0602000,"Anaheim city, California",352456,165,216356,8977,9839,2483,1425,935,58649,6071,949,836,51682,7315,13556,2571,4348,1572,9208,2063
1600000US0602252,0602252,"Antioch city, California",111683,51,45547,4702,21708,4547,391,418,14582,3414,883,1108,17101,4944,11471,3416,2107,1161,9364,3333
1600000US0602364,0602364,"Apple Valley town, California",73071,26,60108,3292,5977,2280,417,400,2047,1290,0,210,971,563,3551,1760,746,665,2805,1686
1600000US0602553,0602553,"Arden-Arcade CDP, California",100573,7428,62910,5133,9676,2936,343,294,6852,2095,385,573,11296,3480,9111,2548,945,639,8166,2469
1600000US0603526,0603526,"Bakersfield city, California",380887,64,261398,7646,28892,3628,2100,812,27391,3573,1005,471,47158,5867,12943,2647,3228,1243,9715,2277
1600000US0603666,0603666,"Baldwin Park city, California",76392,46,28529,4365,1968,1240,1803,1217,12779,3154,1566,1568,28001,4470,1746,826,1557,863,189,216
1600000US0604982,0604982,"Bellflower city, California",77772,32,25783,3346,11024,2728,324,273,9004,2492,826,1273,27827,4351,2984,1203,476,376,2508,1056
1600000US0606000,0606000,"Berkeley city, California",122334,48,70633,3450,11277,2994,681,464,23736,2566,859,529,5889,1567,9259,1599,832,436,8427,1599
1600000US0608786,0608786,"Buena Park city, California",83026,50,39156,5582,3900,1728,1845,1884,22018,4283,273,298,12082,4043,3752,1713,977,1053,2775,1279
1600000US0608954,0608954,"Burbank city, California",104823,45,78485,4227,4692,2382,426,374,11319,3020,0,210,3811,1730,6090,1787,889,470,5201,1732
1600000US0610046,0610046,"Camarillo city, California",67849,33,50762,3051,1043,732,736,556,9342,2475,529,512,1987,1200,3450,1725,0,210,3450,1725
1600000US0611194,0611194,"Carlsbad city, California",115326,43,97240,4239,1239,1121,249,279,9781,3315,317,495,1933,1104,4567,1532,190,225,4377,1512
1600000US0611390,0611390,"Carmichael CDP, California",65959,5778,51028,5413,2261,1144,265,179,5244,1743,0,210,1429,793,5732,1848,187,211,5545,1838
1600000US0611530,0611530,"Carson city, California",92736,28,31449,5197,19033,4004,601,807,23926,4026,391,303,10423,3573,6913,3354,1185,991,5728,3230
1600000US0611964,0611964,"Castro Valley CDP, California",62103,4515,36970,3694,6056,3132,850,619,11831,2542,254,211,2330,1276,3812,1432,129,150,3683,1440
1600000US0613014,0613014,"Chico city, California",93297,29,76299,2554,2499,797,658,424,5603,1399,37,64,4349,1505,3852,1319,696,636,3156,1124
1600000US0613210,0613210,"Chino city, California",89798,39,44957,5038,5569,1255,518,571,11883,2722,1093,1072,21312,4409,4466,1015,1616,581,2850,797
1600000US0613214,0613214,"Chino Hills city, California",80400,97,41622,4507,2157,1476,346,355,27344,3869,0,210,6239,3589,2692,1098,956,677,1736,829
1600000US0613392,0613392,"Chula Vista city, California",270450,88,176339,9162,18102,4833,2083,1923,37656,7867,2113,1309,20379,5116,13778,2935,2873,1173,10905,2843
1600000US0613588,0613588,"Citrus Heights city, California",87924,37,70644,2934,3976,1809,444,331,2556,958,100,122,5000,2260,5204,1796,891,539,4313,1623
1600000US0614218,0614218,"Clovis city, California",109700,47,80735,4578,2310,1565,670,508,11095,2830,939,663,9033,2719,4918,1765,1878,1308,3040,1027
1600000US0615044,0615044,"Compton city, California",97626,57,26264,4739,29429,4717,489,558,215,234,36,65,39738,4507,1455,1084,943,961,512,414
1600000US0616000,0616000,"Concord city, California",129778,39,81463,6222,4141,2281,520,412,18456,3611,0,210,18844,4923,6354,1590,651,424,5703,1500
1600000US0616350,0616350,"Corona city, California",167843,48,94255,5885,13462,5064,471,287,15363,3259,616,492,35455,5627,8221,2467,3557,1561,4664,1837
1600000US0616532,0616532,"Costa Mesa city, California",113821,34,88167,3767,1947,1013,253,313,8762,2064,1594,1321,8852,3141,4246,1443,1017,686,3229,1187
1600000US0617918,0617918,"Daly City city, California",107091,58,19476,4087,3727,1657,578,460,61641,4712,263,423,13791,3918,7615,2294,1738,953,5877,2245
1600000US0618100,0618100,"Davis city, California",68985,23,44617,2798,1702,717,416,312,13918,1928,120,159,2202,933,6010,1855,429,361,5581,1803
1600000US0619766,0619766,"Downey city, California",113089,35,63809,6520,3376,1840,187,185,6764,2363,488,598,34438,6488,4027,1676,1711,1120,2316,1357
1600000US0620802,0620802,"East Los Angeles CDP, California",125542,10161,60719,8640,433,331,1950,1108,1848,1028,86,141,58541,6759,1965,910,925,639,1040,645
1600000US0621712,0621712,"El Cajon city, California",103906,47,76897,4194,6852,2352,324,317,4629,1654,342,393,8474,2923,6388,1785,1084,742,5304,1735
1600000US0622020,0622020,"Elk Grove city, California",171831,66,82224,5387,17204,3717,754,375,47526,5135,4009,1819,6412,2321,13702,2510,2438,1134,11264,2179
1600000US0622230,0622230,"El Monte city, California",116110,38,33074,5097,418,329,285,332,33636,4740,1446,1145,45034,6255,2217,1081,500,327,1717,1023
1600000US0622804,0622804,"Escondido city, California",151979,43,98442,6289,2727,1067,742,651,7580,2256,203,152,34749,6197,7536,2250,1742,1025,5794,2104
1600000US0623182,0623182,"Fairfield city, California",116280,64,52035,4515,19051,3231,761,718,21796,3707,2020,1221,11166,3836,9451,2323,1999,1195,7452,2015
1600000US0624638,0624638,"Folsom city, California",78038,28,53706,3154,2124,818,204,263,14335,2512,278,389,1620,601,5771,2036,259,300,5512,2045
1600000US0624680,0624680,"Fontana city, California",211820,42,80867,7935,19848,5465,1860,1308,10043,2642,155,243,88001,9451,11046,2825,3999,1487,7047,2332
1600000US0626000,0626000,"Fremont city, California",234954,45,52702,5643,4687,2361,1063,592,144089,7259,859,585,18902,5269,12652,2548,3323,1734,9329,1779
1600000US0627000,0627000,"Fresno city, California",527422,75,318521,8478,40511,3032,5852,1924,74388,4817,378,246,63495,7852,24277,3882,5997,1690,18280,3532
1600000US0628000,0628000,"Fullerton city, California",140402,52,76933,6164,3773,1166,214,265,34268,3998,514,450,17623,5062,7077,2127,1572,979,5505,1918
1600000US0629000,0629000,"Garden Grove city, California",174228,39,68564,6634,1675,955,493,618,77498,5270,257,217,22121,5833,3620,1248,652,504,2968,1129
1600000US0630000,0630000,"Glendale city, California",203066,53,156970,5351,4640,1836,411,421,26417,4586,248,304,6839,1879,7541,2510,1368,965,6173,2151
1600000US0632548,0632548,"Hawthorne city, California",87863,44,22725,3898,23290,4184,220,360,9894,2999,330,310,28168,5191,3236,1431,782,625,2454,1526
1600000US0633000,0633000,"Hayward city, California",160485,61,48180,5169,14771,3236,1022,622,42564,5064,2870,1290,38331,5048,12747,3294,2539,1349,10208,3221
1600000US0633182,0633182,"Hemet city, California",85153,41,60697,5050,7500,3811,1236,806,2755,1144,18,38,8791,2847,4156,1568,1888,1149,2268,1125
1600000US0633434,0633434,"Hesperia city, California",94867,39,79894,3816,3881,2482,206,278,2780,1389,0,210,5546,1789,2560,1183,1193,931,1367,853
1600000US0636000,0636000,"Huntington Beach city, California",201882,52,148792,5595,2786,1709,1207,885,24391,3436,357,384,14024,5395,10325,2145,1624,1048,8701,1896
1600000US0636448,0636448,"Indio city, California",89784,36,56831,4356,1843,1000,220,326,1797,1376,5,12,26716,4248,2372,1098,983,704,1389,701
1600000US0636546,0636546,"Inglewood city, California",110611,49,29996,4685,44973,5266,2076,1503,2236,1506,2292,2843,26345,4930,2693,1023,544,314,2149,994
1600000US0636770,0636770,"Irvine city, California",277436,56,128892,8321,5095,2115,519,490,115202,9201,838,903,12083,5528,14807,3491,2271,1258,12536,3300
1600000US0637692,0637692,"Jurupa Valley city, California",106032,29,47876,5675,5673,2511,836,1029,3361,1527,218,220,43078,5579,4990,2008,2167,1396,2823,1250
1600000US0639248,0639248,"Laguna Niguel city, California",66346,47,48362,3552,410,399,0,210,9148,2317,118,192,3420,2642,4888,1522,423,449,4465,1436
1600000US0639486,0639486,"Lake Elsinore city, California",66412,34,24543,3939,4369,2432,193,301,6395,3038,0,210,28498,5326,2414,1353,801,665,1613,1134
1600000US0639496,0639496,"Lake Forest city, California",84308,60,53423,3593,1378,1297,2417,1879,18601,2923,0,210,4843,2676,3646,1152,414,352,3232,1194
1600000US0639892,0639892,"Lakewood city, California",80971,37,41190,4214,7167,2493,610,616,14937,4086,275,286,11871,3106,4921,1713,1191,752,3730,1501
1600000US0640130,0640130,"Lancaster city, California",160323,38,106113,6582,25151,5165,1483,785,8771,2455,273,446,11606,2867,6926,1790,1554,801,5372,1567
1600000US0641992,0641992,"Livermore city, California",90290,32,70091,3720,1463,758,300,353,11672,3129,567,477,1876,1056,4321,1732,733,772,3588,1365
1600000US0642202,0642202,"Lodi city, California",65891,39,39984,4018,2108,2357,574,549,5901,1681,230,292,2708,1165,14386,3534,193,224,14193,3532
1600000US0643000,0643000,"Long Beach city, California",469459,61,238911,10081,59564,7000,3116,1246,63147,6972,3307,1581,84441,9196,16973,2365,3906,1072,13067,2133
1600000US0644000,0644000,"Los Angeles city, California",3999742,78,2033975,25090,362079,12120,24208,4615,461936,15188,6170,2018,972167,29928,139207,9533,31465,5415,107742,7919
1600000US0644574,0644574,"Lynwood city, California",71115,62,30033,4583,3951,1163,564,688,989,632,0,210,35341,4539,237,215,54,65,183,206
1600000US0645022,0645022,"Madera city, California",65506,22,36986,5110,3772,1175,951,828,1125,938,0,210,21786,4737,886,881,216,260,670,824
1600000US0645484,0645484,"Manteca city, California",79275,38,54173,4009,3174,1601,522,610,8739,2978,234,265,6248,2447,6185,1982,1537,766,4648,1735
1600000US0646842,0646842,"Menifee city, California",90599,35,55172,5489,5124,1555,660,482,5851,2195,346,456,18718,5267,4728,2070,644,603,4084,1987
1600000US0646898,0646898,"Merced city, California",83100,62,55398,3060,3894,1203,976,1074,13136,2355,180,232,6345,1887,3171,1473,457,311,2714,1479
1600000US0647766,0647766,"Milpitas city, California",78108,32,13303,3004,4659,2569,279,443,48321,4652,535,682,5822,2865,5189,1711,1889,1506,3300,1122
1600000US0648256,0648256,"Mission Viejo city, California",96009,42,74049,3697,1204,719,912,744,11182,2753,65,106,4256,2031,4341,1339,365,529,3976,1248
1600000US0648354,0648354,"Modesto city, California",214220,33,162820,5591,10793,2470,1960,1027,14679,2787,3436,964,10687,2921,9845,2460,1479,875,8366,2181
1600000US0649270,0649270,"Moreno Valley city, California",207211,65,63448,6723,33951,4521,1562,836,12551,3444,1309,1268,89740,7622,4650,1307,1146,486,3504,1203
1600000US0649670,0649670,"Mountain View city, California",81443,37,40671,4113,727,425,59,99,30286,3199,95,158,6554,3614,3051,1088,461,405,2590,986
1600000US0650076,0650076,"Murrieta city, California",113316,44,71478,6083,5587,2122,898,629,10028,3063,248,244,12556,4688,12521,4253,755,651,11766,4272
1600000US0650258,0650258,"Napa city, California",79782,43,66162,3302,281,210,392,431,2199,896,89,205,8002,3342,2657,1079,371,312,2286,1039
1600000US0651182,0651182,"Newport Beach city, California",86151,33,76827,2931,740,756,50,108,5446,2566,140,211,496,435,2452,1036,464,385,1988,927
1600000US0652526,0652526,"Norwalk city, California",106086,35,34159,4495,3163,1255,194,241,14663,3277,505,420,51117,5696,2285,1083,1332,790,953,580
1600000US0653000,0653000,"Oakland city, California",425204,66,145499,7468,99476,5797,3160,1458,66084,5393,2696,1270,76105,8083,32184,3914,8080,2527,24104,3120
1600000US0653322,0653322,"Oceanside city, California",176208,61,123081,6681,8764,3635,2542,1336,13959,3259,780,892,16758,4925,10324,2360,1997,1027,8327,2056
1600000US0653896,0653896,"Ontario city, California",175850,50,87432,7332,8992,2954,3680,2572,12443,3391,167,233,55589,7895,7547,2041,2298,1066,5249,1785
1600000US0653980,0653980,"Orange city, California",140557,42,102233,5429,1622,928,643,394,15686,3250,155,191,15638,4997,4580,1382,858,599,3722,1255
1600000US0654652,0654652,"Oxnard city, California",210038,46,159828,6442,6028,1936,4205,2133,14600,3568,332,314,19521,4779,5524,1636,1417,870,4107,1450
1600000US0655156,0655156,"Palmdale city, California",157507,52,63013,6546,20850,4309,2421,2062,6503,2326,962,1043,54460,6790,9298,2882,6299,2481,2999,1185
1600000US0655282,0655282,"Palo Alto city, California",67170,37,39822,3208,1523,1012,308,410,22124,3184,0,210,776,597,2617,1237,444,396,2173,1177
1600000US0656000,0656000,"Pasadena city, California",142632,58,73484,5368,11871,3109,285,301,24827,3660,140,168,25556,5353,6469,1792,939,705,5530,1529
1600000US0656700,0656700,"Perris city, California",77895,55,22714,4869,4340,2310,0,210,1760,1229,50,82,47006,5146,2025,1707,1173,1491,852,850
1600000US0657456,0657456,"Pittsburg city, California",72157,60,22539,4129,11469,2880,1379,1120,10808,3034,938,1099,15085,3490,9939,2672,2241,1066,7698,2420
1600000US0657792,0657792,"Pleasanton city, California",83007,29,47515,3683,2310,1584,436,370,25903,3691,508,559,1412,795,4923,1683,1065,822,3858,1425
1600000US0658072,0658072,"Pomona city, California",152946,46,64665,5869,9026,2497,5203,2557,19266,3740,21,45,48805,6351,5960,2042,3197,1835,2763,1210
1600000US0659444,0659444,"Rancho Cordova city, California",73554,46,44847,3716,7369,2325,311,260,6900,1977,756,703,8620,3114,4751,1289,187,240,4564,1265
1600000US0659451,0659451,"Rancho Cucamonga city, California",177446,43,103013,8415,15006,4971,1378,921,28111,5731,122,157,17570,4687,12246,3347,5674,2738,6572,1870
1600000US0659920,0659920,"Redding city, California",91788,35,78930,1503,1247,587,2958,1290,4440,899,36,66,1064,569,3113,1011,361,321,2752,997
1600000US0659962,0659962,"Redlands city, California",71562,37,45420,5184,7518,3944,499,530,8278,3202,0,210,5754,2886,4093,1644,1175,775,2918,1415
1600000US0660018,0660018,"Redondo Beach city, California",67908,29,46860,3176,2084,1458,186,233,8835,2307,126,205,5258,2607,4559,1196,325,280,4234,1118
1600000US0660102,0660102,"Redwood City city, California",86683,29,51897,3771,2666,1150,301,298,12529,1928,334,444,14455,3676,4501,1363,605,573,3896,1224
1600000US0660466,0660466,"Rialto city, California",103555,41,60269,4972,14523,2995,1052,1041,2918,1930,0,210,20679,3967,4114,1707,2010,1113,2104,1139
1600000US0660620,0660620,"Richmond city, California",110037,44,54084,5850,20340,3726,619,571,14423,3415,394,433,13346,4638,6831,2094,913,666,5918,1983
1600000US0662000,0662000,"Riverside city, California",327722,56,157604,10503,21930,5439,2603,2058,27379,4912,399,291,104410,12360,13397,2867,5933,2054,7464,1667
1600000US0662938,0662938,"Roseville city, California",135325,37,106343,3444,3064,1024,1179,828,13869,2362,1484,2092,3897,2001,5489,1687,779,581,4710,1485
1600000US0664000,0664000,"Sacramento city, California",501890,66,207994,8440,70339,5704,5008,1937,94903,6819,10238,2491,75531,7631,37877,4798,6267,1705,31610,4535
1600000US0664224,0664224,"Salinas city, California",157594,26,49310,5013,2119,1090,346,295,8140,1821,111,142,92166,5341,5402,1792,2184,1206,3218,1239
1600000US0665000,0665000,"San Bernardino city, California",216983,67,128647,8677,28292,4624,1136,616,7598,2246,169,170,39202,6577,11939,3861,1812,1089,10127,3743
1600000US0665042,0665042,"San Buenaventura (Ventura) city, California",110784,41,95897,2793,2765,1105,396,373,3192,1225,0,210,3016,1239,5518,1650,1412,973,4106,1222
1600000US0665084,0665084,"San Clemente city, California",65269,23,54593,3105,214,232,153,243,2638,1356,40,72,4628,3238,3003,1390,997,809,2006,1225
1600000US0666000,0666000,"San Diego city, California",1419488,92,916430,14932,87393,6430,8562,2194,243458,11641,6322,1932,82926,10249,74397,6923,10771,2802,63626,6387
1600000US0667000,0667000,"San Francisco city, California",884363,*****,402967,4706,45815,1894,3078,1385,306459,3901,3639,715,71647,6371,50758,5983,10525,4160,40233,4848
1600000US0668000,0668000,"San Jose city, California",1035353,114,404330,12840,29587,3790,7629,2414,368311,10254,4733,1614,165217,11935,55546,5319,12463,2557,43083,5102
1600000US0668084,0668084,"San Leandro city, California",90555,29,34188,4612,8223,2499,925,461,33444,4492,1297,789,5851,2167,6627,2261,1112,838,5515,2015
1600000US0668196,0668196,"San Marcos city, California",96188,48,75554,3849,1484,876,895,551,8332,2352,61,103,3771,2003,6091,2197,1114,802,4977,1976
1600000US0668252,0668252,"San Mateo city, California",104733,53,55238,4059,1506,1193,516,396,24734,3577,3662,2507,13289,4360,5788,1352,847,526,4941,1288
1600000US0668378,0668378,"San Ramon city, California",75922,41,27953,2767,2639,1652,415,439,37802,2956,385,426,1308,527,5420,1344,440,582,4980,1273
1600000US0669000,0669000,"Santa Ana city, California",334135,56,117032,10113,2941,943,1034,684,40138,5180,1325,1304,166819,10072,4846,1714,2155,1057,2691,1051
1600000US0669070,0669070,"Santa Barbara city, California",92099,30,70084,3712,2055,1081,175,253,3388,1376,0,210,13765,3719,2632,1044,340,447,2292,933
1600000US0669084,0669084,"Santa Clara city, California",127131,41,46236,4541,5371,2778,163,195,57272,4538,209,255,10486,3730,7394,1781,720,494,6674,1680
1600000US0669088,0669088,"Santa Clarita city, California",210886,49,146368,5561,8669,2565,3012,1854,25851,4377,178,191,13017,3213,13791,3134,2455,1111,11336,3095
1600000US0669112,0669112,"Santa Cruz city, California",65028,29,47951,2337,928,433,361,344,7182,1211,135,183,4740,2194,3731,1126,592,519,3139,1012
1600000US0669196,0669196,"Santa Maria city, California",107018,27,86766,4129,1209,719,766,510,6187,1965,0,210,8078,3119,4012,1789,369,430,3643,1785
1600000US0670000,0670000,"Santa Monica city, California",92298,35,66344,3393,3901,1732,42,69,9734,2806,204,233,5034,2307,7039,1896,919,644,6120,1909
1600000US0670098,0670098,"Santa Rosa city, California",175269,33,110856,6332,5482,1318,2992,1157,9507,2061,1674,640,34238,6323,10520,2576,2837,1936,7683,2438
1600000US0672016,0672016,"Simi Valley city, California",126875,40,100179,3622,1960,875,260,210,14097,2874,41,67,5036,1724,5302,1255,789,503,4513,1185
1600000US0673080,0673080,"South Gate city, California",95422,41,56213,5348,668,455,1210,838,851,770,0,210,34736,5432,1744,835,931,590,813,583
1600000US0673262,0673262,"South San Francisco city, California",67430,29,17540,3038,1566,1001,296,290,31033,4983,693,843,12811,4147,3491,1568,178,224,3313,1569
1600000US0675000,0675000,"Stockton city, California",310476,88,123347,7298,38074,3792,1477,705,65267,7272,2042,1209,40195,6527,40074,5692,2414,925,37660,5648
1600000US0677000,0677000,"Sunnyvale city, California",153656,37,58210,5105,2617,1584,650,464,72824,5692,271,284,11103,4043,7981,1909,1893,1210,6088,1424
1600000US0678120,0678120,"Temecula city, California",114318,51,75762,5449,5282,2465,542,435,8152,2208,217,271,14297,4217,10066,3050,3631,1932,6435,2198
1600000US0678582,0678582,"Thousand Oaks city, California",128972,78,104797,4269,1651,752,469,461,13264,3806,68,127,2312,1354,6411,1828,637,418,5774,1814
1600000US0680000,0680000,"Torrance city, California",146745,47,65609,5622,4005,1543,497,334,57265,5722,702,759,8931,3381,9736,2214,1511,1106,8225,2110
1600000US0680238,0680238,"Tracy city, California",90886,36,51081,5876,4056,1722,147,148,16604,4987,1805,1103,9360,3644,7833,2520,1456,878,6377,2323
1600000US0680812,0680812,"Turlock city, California",73562,34,53363,3966,1015,740,450,392,5300,1999,70,130,9307,2693,4057,1754,1712,1294,2345,1203
1600000US0680854,0680854,"Tustin city, California",80502,35,37692,4809,4376,2743,225,418,20709,3847,0,210,13142,4014,4358,2127,1791,1697,2567,1168
1600000US0681204,0681204,"Union City city, California",75344,28,15649,2335,3990,1539,598,571,42816,3785,1143,887,7322,2936,3826,1237,1675,922,2151,873
1600000US0681344,0681344,"Upland city, California",76985,55,52750,4036,2703,1366,452,447,6696,1982,0,210,9005,3055,5379,2043,1455,1001,3924,1740
1600000US0681554,0681554,"Vacaville city, California",100023,45,68360,3932,9904,2406,247,212,6489,1626,869,702,6979,3068,7175,2146,689,437,6486,2050
1600000US0681666,0681666,"Vallejo city, California",122086,86,40919,4948,23854,3388,437,451,28037,3583,1136,783,20401,5029,7302,1582,1211,558,6091,1373
1600000US0682590,0682590,"Victorville city, California",122465,86,79084,6635,12637,4428,545,580,5983,2791,190,245,15103,4171,8923,3467,1428,1085,7495,3332
1600000US0682954,0682954,"Visalia city, California",133009,39,92946,5924,3170,1589,1247,610,6728,2371,0,210,20743,4952,8175,2376,2375,1217,5800,2273
1600000US0682996,0682996,"Vista city, California",101557,42,87494,2787,2963,1463,221,194,3590,1297,94,156,4244,1702,2951,1118,647,399,2304,994
1600000US0683346,0683346,"Walnut Creek city, California",69792,72,47144,2750,2136,2082,302,309,13445,2210,161,227,1677,1051,4927,1710,889,974,4038,1515
1600000US0684200,0684200,"West Covina city, California",107623,88,34334,4363,4719,1802,694,435,35971,4461,182,179,26846,5307,4877,1955,1952,1593,2925,1024
1600000US0684550,0684550,"Westminster city, California",91548,62,34597,5226,874,538,953,828,46642,5044,237,248,4786,2400,3459,1869,312,250,3147,1858
