GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1600000US0471510,0471510,"Surprise city, Arizona",91411,9573,75043,8168,3003,1654,47,80,1490,807,0,291,9275,3164,2553,1176,879,701,1674,906
1600000US0473000,0473000,"Tempe city, Arizona",166171,13068,138057,12826,4910,1976,3837,1841,7595,2498,0,291,8690,3526,3082,1689,472,490,2610,1561
1600000US0477000,0477000,"Tucson city, Arizona",507362,10053,331181,9750,19129,1951,14848,3300,12782,1912,759,618,113147,7440,15516,3440,7991,2594,7525,1789
1600000US0485540,0485540,"Yuma city, Arizona",91433,5918,63849,5005,2181,937,2777,1741,1233,358,0,291,19732,4600,1661,970,639,581,1022,689
1600000US0523290,0523290,"Fayetteville city, Arkansas",58839,4451,50292,3940,2751,862,1010,418,1857,1035,0,260,1728,1053,1201,820,258,413,943,617
1600000US0524550,0524550,"Fort Smith city, Arkansas",81054,2989,59532,3259,7466,587,2260,1203,3970,746,0,260,6328,1741,1498,706,355,446,1143,724
1600000US0541000,0541000,"Little Rock city, Arkansas",176924,8246,92043,4798,77171,6031,558,417,2220,1094,0,260,2174,1950,2758,997,314,338,2444,926
1600000US0600562,0600562,"Alameda city, California",77058,7456,42022,5008,3256,1675,575,459,21624,5134,0,293,5129,3161,4452,1184,756,445,3696,1117
1600000US0600884,0600884,"Alhambra city, California",76309,8380,21150,4273,1344,977,116,128,40717,5972,0,293,10647,3092,2335,1105,879,579,1456,981
1600000US0602000,0602000,"Anaheim city, California",329483,18477,199851,12398,8542,2762,1787,1265,41438,6527,829,825,70983,14996,6053,1489,2391,1118,3662,1080
1600000US0602252,0602252,"Antioch city, California",103339,8668,49114,5431,16981,3792,140,238,7108,2569,124,126,24895,6278,4977,2010,1912,1249,3065,1483
1600000US0602364,0602364,"Apple Valley town, California",65229,7901,47553,7173,6421,3118,1361,1098,1254,619,181,307,6894,2495,1565,963,499,459,1066,868
1600000US0602553,0602553,"Arden-Arcade CDP, California",94284,6652,71721,6499,4238,1651,1537,878,6106,2260,541,574,6610,2729,3531,1387,1043,756,2488,1121
1600000US0603526,0603526,"Bakersfield city, California",286316,13835,168271,10718,23958,3052,3137,1298,13132,2920,543,583,67160,8628,10115,2438,4662,1773,5453,1743
1600000US0603666,0603666,"Baldwin Park city, California",84812,13151,32968,9278,776,471,3098,3773,9540,3897,178,171,35261,6690,2991,1612,1708,1002,1283,1304
1600000US0604982,0604982,"Bellflower city, California",78198,7534,32904,6563,8141,3114,245,275,11332,3819,405,478,22728,5391,2443,1056,1212,737,1231,727
1600000US0606000,0606000,"Berkeley city, California",90432,6031,57873,4659,10874,2471,122,140,12641,2611,51,84,4961,2307,3910,1058,431,401,3479,996
1600000US0608786,0608786,"Buena Park city, California",76062,8118,30763,4309,3257,2200,368,327,17659,4143,0,293,21309,6215,2706,1426,1347,1199,1359,816
1600000US0608954,0608954,"Burbank city, California",100053,8394,71161,7484,2553,1412,566,525,9003,2789,113,189,12964,3785,3693,1317,1261,632,2432,1106
1600000US0611194,0611194,"Carlsbad city, California",92998,6860,78856,6204,978,593,624,755,6579,1843,0,293,3852,1854,2109,1115,363,363,1746,1049
1600000US0611530,0611530,"Carson city, California",92156,9579,18255,3567,22665,4564,395,320,20807,5246,2661,3341,24452,6684,2921,1466,1540,1130,1381,859
1600000US0613014,0613014,"Chico city, California",71298,5295,57636,4795,1037,832,563,366,3797,1358,311,257,2946,1294,5008,1719,441,456,4567,1662
1600000US0613210,0613210,"Chino city, California",69732,9916,41503,8282,1186,811,318,323,3645,1756,139,235,19569,6011,3372,1549,1567,912,1805,1200
1600000US0613214,0613214,"Chino Hills city, California",80897,8741,36570,6434,2231,1293,382,353,31853,6452,0,293,8207,2796,1654,905,967,757,687,458
1600000US0613392,0613392,"Chula Vista city, California",212954,12826,124095,9413,7396,2219,1113,852,29289,5095,814,627,42169,8657,8078,1724,3455,1333,4623,1310
1600000US0613588,0613588,"Citrus Heights city, California",81824,7428,66701,6110,1828,1489,413,353,3150,1726,53,95,7297,2525,2382,1914,369,385,2013,1825
1600000US0614218,0614218,"Clovis city, California",80529,8690,59866,7188,2081,1318,554,414,6481,2472,544,710,5075,1795,5928,2667,2336,1825,3592,1864
1600000US0615044,0615044,"Compton city, California",97833,11755,11062,4133,39243,7917,636,688,251,266,1905,2298,43251,7862,1485,951,1038,874,447,350
1600000US0616000,0616000,"Concord city, California",116782,9227,74604,6572,3061,1551,171,193,13984,3426,950,844,17966,7390,6046,2222,1674,1374,4372,1868
1600000US0616350,0616350,"Corona city, California",162410,15586,116817,13689,7596,3022,551,462,17163,5130,112,182,17113,5543,3058,1696,1468,925,1590,1000
1600000US0616532,0616532,"Costa Mesa city, California",105333,10745,71256,8013,1316,781,926,828,6451,2041,151,257,23333,8411,1900,901,297,267,1603,837
1600000US0617918,0617918,"Daly City city, California",93513,7062,23751,4217,2875,1036,66,111,52883,5105,365,550,11680,3488,1893,790,324,263,1569,731
1600000US0619766,0619766,"Downey city, California",111391,12481,70906,11261,2778,1318,140,164,9791,4589,751,1305,24107,4617,2918,1993,798,482,2120,1901
1600000US0620802,0620802,"East Los Angeles CDP, California",130766,15773,69687,14656,225,267,863,716,1269,1067,0,293,57013,8295,1709,1031,1519,1017,190,183
1600000US0621712,0621712,"El Cajon city, California",92507,13186,74024,12201,7763,3304,769,861,3604,1722,345,365,3555,1435,2447,855,787,440,1660,719
1600000US0622020,0622020,"Elk Grove city, California",127371,12138,61804,7069,15195,4945,1488,1346,32043,5901,0,293,10856,4072,5985,1732,1323,938,4662,1488
1600000US0622230,0622230,"El Monte city, California",108913,13663,50344,8068,1422,1149,781,1038,29433,10567,0,293,25191,4825,1742,969,1285,866,457,448
1600000US0622804,0622804,"Escondido city, California",133017,11512,90904,9411,2468,1388,1659,781,7424,2711,50,84,27920,7353,2592,1033,746,429,1846,935
1600000US0623182,0623182,"Fairfield city, California",102642,8172,47720,4631,15756,3625,673,524,16052,3678,246,226,17266,4728,4929,1353,1238,649,3691,1099
1600000US0624638,0624638,"Folsom city, California",61408,7351,49446,6627,1522,971,71,119,5306,2383,49,93,3069,1756,1945,940,831,651,1114,817
1600000US0624680,0624680,"Fontana city, California",158235,14343,103581,12400,18662,4791,880,804,9075,3768,452,598,21595,5444,3990,1858,1607,1093,2383,1369
1600000US0626000,0626000,"Fremont city, California",210387,11836,71227,5519,4416,1952,925,1001,104800,9248,1607,1235,22116,7075,5296,1795,1185,589,4111,1790
1600000US0627000,0627000,"Fresno city, California",477251,17586,255981,14037,39396,2053,4858,1751,58771,4898,961,727,105448,11767,11836,2468,5902,1852,5934,1525
1600000US0628000,0628000,"Fullerton city, California",142064,11603,70074,6041,3582,2082,191,186,32030,5512,405,388,31798,7606,3984,1896,911,567,3073,1787
1600000US0629000,0629000,"Garden Grove city, California",192345,15039,64400,7487,4923,2301,1361,907,64910,8899,1539,1270,52410,10640,2802,980,913,762,1889,772
1600000US0630000,0630000,"Glendale city, California",194620,12575,136773,11510,3633,1688,1087,853,28894,5265,183,296,21295,5043,2755,1184,1179,682,1576,917
1600000US0632548,0632548,"Hawthorne city, California",100754,12482,51795,9120,27703,8326,509,438,5895,2101,54,90,13864,3867,934,617,528,472,406,393
1600000US0633000,0633000,"Hayward city, California",135474,11506,50863,6670,23045,6980,1166,1023,29461,5480,2074,1523,23245,6017,5620,1994,1213,635,4407,1749
1600000US0633182,0633182,"Hemet city, California",77076,10443,56512,8249,2316,1355,548,477,1574,954,0,293,13689,6262,2437,995,1350,776,1087,635
1600000US0633434,0633434,"Hesperia city, California",79714,9907,48352,6969,4106,2597,885,505,613,576,0,293,22350,5351,3408,1836,1853,1310,1555,1210
1600000US0636000,0636000,"Huntington Beach city, California",189451,12932,142770,7362,1268,653,1111,969,20604,4257,1318,1276,14150,8334,8230,2560,2120,1322,6110,2187
1600000US0636448,0636448,"Indio city, California",65091,12815,28924,9896,1199,1130,139,173,521,449,146,247,33203,8539,959,544,636,426,323,345
1600000US0636546,0636546,"Inglewood city, California",120204,11460,27156,7601,47184,5924,0,293,322,273,668,635,43353,7634,1521,872,698,668,823,560
1600000US0636770,0636770,"Irvine city, California",172182,10281,97112,7384,1422,1015,420,346,63111,5956,271,218,5232,1877,4614,1234,1725,695,2889,927
1600000US0639496,0639496,"Lake Forest city, California",69305,7093,51775,5238,2240,1284,314,343,6028,2362,222,353,7118,3386,1608,828,564,435,1044,664
1600000US0639892,0639892,"Lakewood city, California",88253,11866,55477,10052,5236,1977,619,611,13436,3665,1175,1244,8891,3349,3419,1303,773,585,2646,1173
1600000US0640130,0640130,"Lancaster city, California",135225,11419,75258,7911,27298,6606,1106,868,4330,1364,834,978,18431,6306,7968,2498,2942,1408,5026,2014
1600000US0641992,0641992,"Livermore city, California",87054,7810,62815,6387,527,481,0,293,10099,3731,288,351,6498,3385,6827,2418,772,508,6055,2300
1600000US0643000,0643000,"Long Beach city, California",463956,19043,202592,14045,60695,7430,2206,1056,65816,8493,2378,1952,112566,13419,17703,3030,6661,1908,11042,2340
1600000US0644000,0644000,"Los Angeles city, California",3731437,52529,1831467,44807,368711,16979,15082,2583,415652,25199,9732,2907,1002868,37441,87925,7767,35149,5442,52776,6194
1600000US0646898,0646898,"Merced city, California",65391,5269,37748,4675,4384,1591,382,437,7004,2500,73,122,12910,3602,2890,1259,1213,831,1677,953
1600000US0648256,0648256,"Mission Viejo city, California",90136,7450,72774,6576,783,566,601,432,6912,2152,319,323,5565,2225,3182,1193,318,310,2864,1153
1600000US0648354,0648354,"Modesto city, California",202971,8829,148690,9415,10141,2500,2293,998,14618,2569,740,683,20743,4422,5746,1414,2134,1005,3612,1068
1600000US0649270,0649270,"Moreno Valley city, California",162987,13193,65250,7172,28564,5939,1346,856,9528,2462,203,252,52798,9398,5298,1642,2239,961,3059,1187
1600000US0649670,0649670,"Mountain View city, California",69427,6225,36179,3893,1610,899,923,677,19224,3331,308,401,8061,3139,3122,1396,308,290,2814,1319
1600000US0650076,0650076,"Murrieta city, California",98146,10779,65450,7913,6412,2457,637,462,7744,2439,0,293,10556,5021,7347,3166,1854,1144,5493,3030
1600000US0650258,0650258,"Napa city, California",73085,4025,60638,4367,1111,629,571,408,616,350,0,293,7985,2936,2164,931,332,307,1832,831
1600000US0651182,0651182,"Newport Beach city, California",82381,6437,72303,5807,368,576,286,271,4245,1773,57,104,2892,2247,2230,1198,218,362,2012,1150
1600000US0652526,0652526,"Norwalk city, California",103844,9999,43268,7972,5675,3196,222,299,15790,5386,115,211,34418,6644,4356,1989,2671,1642,1685,1282
1600000US0653000,0653000,"Oakland city, California",373910,16114,121075,8239,115952,8315,2072,1414,61358,6897,3426,2105,52243,8146,17784,4778,8029,3719,9755,2369
1600000US0653322,0653322,"Oceanside city, California",162259,15577,97018,9919,6437,1982,767,595,10831,2683,2392,1165,36296,10786,8518,2980,3773,2472,4745,1579
1600000US0653896,0653896,"Ontario city, California",156679,12726,90834,11336,8222,3493,1879,1073,5147,1851,298,518,45705,7576,4594,1878,2949,1414,1645,999
1600000US0653980,0653980,"Orange city, California",137994,11992,91486,6842,955,745,938,539,12768,3205,152,172,28694,9849,3001,1102,990,597,2011,936
1600000US0654652,0654652,"Oxnard city, California",178871,11665,108451,11270,10646,8279,1453,682,12260,2764,673,529,40715,6165,4673,1690,1848,1082,2825,1190
1600000US0655156,0655156,"Palmdale city, California",145800,18687,92008,18249,17827,4870,793,641,5175,2347,134,161,26277,6399,3586,1196,1086,675,2500,896
1600000US0656000,0656000,"Pasadena city, California",129400,9141,72385,7766,16885,3845,463,450,17423,3886,0,293,18068,4956,4176,1391,1336,1224,2840,905
1600000US0657792,0657792,"Pleasanton city, California",67018,5068,48023,4244,1318,748,511,418,12247,2569,0,293,2442,1318,2477,1047,1089,838,1388,708
1600000US0658072,0658072,"Pomona city, California",161257,14442,82468,10741,11538,4016,624,585,16517,6030,57,96,44890,8038,5163,2689,2264,1498,2899,2163
1600000US0659451,0659451,"Rancho Cucamonga city, California",144958,11871,101196,11260,8043,3657,431,469,12114,3818,221,370,16482,4184,6471,2008,3303,1756,3168,1219
1600000US0659920,0659920,"Redding city, California",89362,5475,78627,5130,1102,338,2049,1419,2966,878,84,150,2064,760,2470,1213,372,281,2098,1199
1600000US0659962,0659962,"Redlands city, California",73548,8222,53452,5942,4705,4307,446,502,4036,1944,109,179,8822,2864,1978,1190,1226,1049,752,585
1600000US0660018,0660018,"Redondo Beach city, California",61473,5276,46991,4336,1091,923,96,164,7896,2593,495,604,2169,807,2735,1208,877,776,1858,913
1600000US0660102,0660102,"Redwood City city, California",81195,8480,59866,8998,284,374,275,293,8354,3348,1007,785,9649,5418,1760,684,498,416,1262,559
1600000US0660466,0660466,"Rialto city, California",93284,10060,56043,9108,16272,4896,739,915,1341,959,540,661,16720,3967,1629,996,601,588,1028,832
1600000US0660620,0660620,"Richmond city, California",96648,9881,33691,8077,27805,4884,116,205,14073,3336,0,293,18357,5510,2606,1034,516,394,2090,939
1600000US0662000,0662000,"Riverside city, California",294059,15986,160725,12661,21346,4841,2981,1282,16853,2926,2614,1829,76529,12253,13011,3168,4670,1655,8341,2883
1600000US0662938,0662938,"Roseville city, California",108848,7498,90820,7091,1330,773,399,333,7083,1705,0,293,5688,2031,3528,1211,1160,795,2368,1056
1600000US0664000,0664000,"Sacramento city, California",445287,18143,203456,10679,72501,7718,5739,1722,81944,6904,3867,1850,59073,7296,18707,3671,5767,1938,12940,2723
1600000US0664224,0664224,"Salinas city, California",156950,8501,88283,11575,2090,935,411,376,13133,2425,458,631,49807,7288,2768,975,1245,779,1523,602
1600000US0665000,0665000,"San Bernardino city, California",204552,14464,122104,11757,39923,7641,1897,1270,7746,2356,599,934,29276,6530,3007,1201,1686,902,1321,711
1600000US0665042,0665042,"San Buenaventura (Ventura) city, California",100154,7107,74575,5439,1261,631,1599,966,4389,1378,139,169,13349,4606,4842,1708,3294,1583,1548,638
1600000US0666000,0666000,"San Diego city, California",1208331,26756,763661,22460,81630,7485,6046,1950,190893,10193,6281,2611,117263,13613,42557,6424,9616,2011,32941,6108
1600000US0667000,0667000,"San Francisco city, California",719077,*****,382220,4704,46779,1335,2098,622,238133,2315,2726,404,27558,4668,19563,3327,3241,1006,16322,3172
1600000US0668000,0668000,"San Jose city, California",887330,17662,447079,17792,29295,3461,3530,1143,271900,12004,3099,1415,107507,9541,24920,3156,5504,1525,19416,2918
1600000US0668084,0668084,"San Leandro city, California",77631,7262,37638,5080,9493,2705,140,232,20105,4541,369,321,6746,2350,3140,1186,1087,835,2053,926
1600000US0668196,0668196,"San Marcos city, California",77445,8307,50207,9561,2089,1467,926,855,5297,1815,0,293,16322,6762,2604,1231,256,272,2348,1233
1600000US0668252,0668252,"San Mateo city, California",93481,6719,60711,4833,2367,1356,54,99,20324,3361,1323,1038,5104,1786,3598,1346,375,300,3223,1347
1600000US0669000,0669000,"Santa Ana city, California",302302,21400,155335,14860,2905,1354,945,857,25370,4741,546,566,112617,18681,4584,1426,3202,1298,1382,537
1600000US0669070,0669070,"Santa Barbara city, California",90708,7868,65040,6013,2189,1091,39,74,2571,1299,0,293,17060,4756,3809,2295,819,793,2990,2133
1600000US0669084,0669084,"Santa Clara city, California",102204,8907,44254,6031,1786,773,65,109,40408,5545,494,695,12630,5603,2567,1013,647,520,1920,860
1600000US0669088,0669088,"Santa Clarita city, California",167047,9658,115505,7721,4140,1919,868,765,11197,2549,0,293,29222,7225,6115,2160,3598,1801,2517,838
1600000US0669196,0669196,"Santa Maria city, California",88817,8180,70790,8373,1692,1084,314,280,3744,1377,65,118,10658,2701,1554,828,513,319,1041,631
1600000US0670000,0670000,"Santa Monica city, California",82777,6003,67635,5524,2094,939,77,135,6041,1531,0,293,4243,1708,2687,833,543,506,2144,810
1600000US0670098,0670098,"Santa Rosa city, California",146500,9245,110302,7568,3532,1463,1358,1041,7536,1811,807,708,17984,4641,4981,2028,1277,769,3704,1585
1600000US0672016,0672016,"Simi Valley city, California",116722,10360,91190,9189,1202,602,665,532,10294,2712,0,293,10653,3300,2718,1254,786,750,1932,889
1600000US0675000,0675000,"Stockton city, California",278515,12891,148535,11519,31744,3449,1471,719,63633,5417,817,936,20763,4630,11552,2542,2458,826,9094,2488
1600000US0677000,0677000,"Sunnyvale city, California",132725,8334,57803,4587,4093,2512,259,242,50479,5683,1053,1275,14807,5937,4231,1397,1439,807,2792,1073
1600000US0678120,0678120,"Temecula city, California",87878,8555,57995,6868,2819,1335,1193,1112,5655,2376,184,297,16754,6129,3278,1611,847,834,2431,1332
1600000US0678582,0678582,"Thousand Oaks city, California",127895,9572,101881,8210,2203,1256,144,138,10606,2267,1524,1941,8321,3039,3216,1161,953,821,2263,833
1600000US0680000,0680000,"Torrance city, California",138618,9016,76805,6520,1763,919,971,698,45566,5322,253,241,8515,3701,4745,1897,1912,1252,2833,1236
1600000US0680238,0680238,"Tracy city, California",82218,9020,48807,6780,8154,4355,466,332,12626,3846,0,293,8520,2340,3645,1252,1342,677,2303,1033
1600000US0680812,0680812,"Turlock city, California",74883,9354,60669,8762,1599,1656,285,321,3318,1515,1297,739,5702,2317,2013,1052,1025,783,988,808
1600000US0680854,0680854,"Tustin city, California",79811,10350,42675,7598,1105,675,478,428,15201,4198,0,293,18173,4471,2179,932,859,593,1320,638
1600000US0681204,0681204,"Union City city, California",65239,7839,16082,2941,5568,3587,52,112,30147,5740,526,774,11295,5312,1569,871,275,287,1294,843
1600000US0681344,0681344,"Upland city, California",74420,8248,48782,6878,8282,4382,0,293,6382,2437,0,293,8433,2830,2541,1613,1135,1430,1406,696
1600000US0681554,0681554,"Vacaville city, California",81117,5551,59345,4766,4656,2033,252,352,5156,1599,309,339,5623,2192,5776,2255,115,151,5661,2265
1600000US0681666,0681666,"Vallejo city, California",115657,8074,37607,4308,30954,4042,1119,928,26057,3854,2164,697,13946,3825,3810,1543,670,486,3140,1408
1600000US0682590,0682590,"Victorville city, California",93042,11032,47400,9463,14892,5412,1002,598,5688,2081,870,1147,19696,5202,3494,1207,1054,546,2440,1088
1600000US0682954,0682954,"Visalia city, California",108467,7697,85880,7203,1981,1611,896,418,6733,1804,165,151,9877,2324,2935,878,1258,655,1677,695
1600000US0682996,0682996,"Vista city, California",83228,8713,47571,5829,1941,1344,738,566,3283,1422,702,789,26892,7089,2101,873,632,474,1469,770
1600000US0684200,0684200,"West Covina city, California",116371,12521,49476,10561,8136,3369,256,419,24236,5443,0,293,29187,5520,5080,2359,2062,1401,3018,1717
1600000US0684550,0684550,"Westminster city, California",97946,12325,38518,8490,1614,1248,1070,1459,39155,6211,0,293,12618,5853,4971,4617,1211,1083,3760,3614
1600000US0685292,0685292,"Whittier city, California",80554,8110,49227,6131,978,668,1085,807,1762,1021,183,222,24889,5871,2430,1001,1670,908,760,593
1600000US0803455,0803455,"Arvada city, Colorado",104766,6100,94123,6549,1025,558,608,466,1726,1082,0,274,3443,1298,3841,1361,1020,1090,2821,1218
1600000US0804000,0804000,"Aurora city, Colorado",291317,9266,202340,9911,44235,3380,3162,1503,12459,2549,252,399,20471,4382,8398,1618,2335,878,6063,1373
1600000US0807850,0807850,"Boulder city, Colorado",83432,4641,71736,4225,1243,569,299,310,3868,981,0,274,3744,1920,2542,919,227,321,2315,867
1600000US0812815,0812815,"Centennial city, Colorado",103482,6488,91788,6177,2268,1135,852,714,4705,2251,372,354,1843,816,1654,725,496,392,1158,648
1600000US0816000,0816000,"Colorado Springs city, Colorado",376985,9298,302784,8712,23831,3698,3322,1192,9856,1582,935,450,22192,3648,14065,3047,3457,1348,10608,2259
1600000US0820000,0820000,"Denver city, Colorado",545198,*****,392164,11538,54693,1456,6627,2701,15905,1282,108,126,61464,11076,14237,2659,4088,1444,10149,2140
1600000US0827425,0827425,"Fort Collins city, Colorado",122297,5195,110626,5481,1314,722,855,426,3193,820,201,307,3035,1480,3073,1056,549,582,2524,836
1600000US0832155,0832155,"Greeley city, Colorado",82836,5728,71763,5837,0,274,428,442,1058,638,0,274,8051,2434,1536,1076,773,927,763,582
1600000US0836410,0836410,"Highlands Ranch CDP, Colorado",88450,5826,79730,5683,2346,895,54,88,3174,1122,114,121,1300,690,1732,897,720,716,1012,529
1600000US0843000,0843000,"Lakewood city, Colorado",142434,7429,116165,6792,1640,1073,894,652,6293,2102,65,109,13805,3151,3572,1193,815,490,2757,1108
1600000US0845970,0845970,"Longmont city, Colorado",76181,5301,65621,5184,276,252,926,607,1819,800,0,274,5801,2794,1738,901,676,533,1062,842
1600000US0862000,0862000,"Pueblo city, Colorado",101302,3671,78922,4277,1894,445,1245,516,651,383,202,225,14038,2403,4350,991,1263,649,3087,669
1600000US0877290,0877290,"Thornton city, Colorado",102331,5812,76595,5268,2798,1601,1506,797,3424,1550,0,274,14153,3590,3855,1174,2530,1160,1325,629
1600000US0883835,0883835,"Westminster city, Colorado",99305,6726,86170,6734,1625,1088,731,591,4823,1568,0,274,4334,1479,1622,769,443,348,1179,691
1600000US0908000,0908000,"Bridgeport city, Connecticut",132011,8212,58780,5204,47041,5635,288,317,2717,1535,0,274,20513,5075,2672,1249,1044,714,1628,1045
1600000US0918430,0918430,"Danbury city, Connecticut",72312,7931,50549,5687,4465,1930,0,274,7652,2841,0,274,8836,3661,810,684,241,284,569,619
1600000US0937000,0937000,"Hartford city, Connecticut",111103,8556,30511,3968,44403,6227,1410,1296,2512,1118,0,274,29296,4525,2971,1404,1111,693,1860,1247
1600000US0950370,0950370,"New Britain city, Connecticut",70193,7406,53211,6370,8588,2900,199,324,1931,1241,0,274,5361,1834,903,563,248,295,655,446
1600000US0952000,0952000,"New Haven city, Connecticut",108412,7745,44498,5806,39673,4526,596,626,5863,1958,0,274,15016,3420,2766,1307,494,542,2272,1136
1600000US0955990,0955990,"Norwalk city, Connecticut",86354,8510,64101,8416,11770,3685,784,814,2063,931,108,181,6521,2608,1007,671,208,202,799,632
1600000US0973000,0973000,"Stamford city, Connecticut",118568,8210,84493,6674,14896,3670,0,274,7364,1938,0,274,10113,4445,1702,715,409,411,1293,626
1600000US0980000,0980000,"Waterbury city, Connecticut",104539,7842,75509,7293,14655,3206,287,382,2708,1306,0,274,3939,1253,7441,2828,267,324,7174,2828
1600000US1077580,1077580,"Wilmington city, Delaware",62380,5182,23339,3356,36221,4140,25,51,183,195,0,262,1655,1268,957,568,235,402,722,423
1600000US1150000,1150000,"Washington city, District of Columbia",515118,*****,166813,2891,292445,2327,1386,454,15566,1303,242,208,30893,3026,7773,1901,1058,622,6715,1883
1600000US1207300,1207300,"Boca Raton city, Florida",74361,5071,65857,4996,2195,1340,260,303,1834,988,296,432,3555,1581,364,310,151,217,213,263
1600000US1207875,1207875,"Boynton Beach city, Florida",58611,7641,35931,3630,19358,6641,455,648,330,350,0,301,1740,1436,797,565,503,521,294,271
1600000US1208150,1208150,"Brandon CDP, Florida",89929,7708,71641,7224,11302,3554,261,226,2576,1235,0,301,3203,1558,946,584,228,376,718,484
1600000US1210275,1210275,"Cape Coral city, Florida",134388,8324,122003,8199,2038,983,574,410,3464,1398,0,301,4907,2347,1402,753,414,325,988,677
1600000US1212875,1212875,"Clearwater city, Florida",108382,7675,90852,6382,10954,3034,276,258,621,423,0,301,2648,1459,3031,2727,131,177,2900,2716
1600000US1214400,1214400,"Coral Springs city, Florida",127654,8413,101208,7569,12740,3036,407,445,6117,2276,0,301,3735,1779,3447,1502,1155,737,2292,1111
1600000US1216475,1216475,"Davie town, Florida",88683,7902,69235,6138,4901,1916,441,418,4451,1616,0,301,4599,2484,5056,3704,1387,930,3669,3518
1600000US1216725,1216725,"Deerfield Beach city, Florida",71599,5862,51686,4863,16063,3663,0,301,509,377,0,301,1653,1137,1688,1744,210,206,1478,1742
1600000US1217200,1217200,"Deltona city, Florida",85979,7459,67027,6552,6657,2817,240,301,1521,1167,0,301,8396,3238,2138,1146,548,662,1590,940
1600000US1224000,1224000,"Fort Lauderdale city, Florida",141307,9246,91463,6846,42764,6495,0,301,3207,1193,96,175,2167,1286,1610,768,593,437,1017,702
