GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,"Households; Estimate; Total - Less than $10,000","Households; Margin of Error; Total - Less than $10,000","Families; Estimate; Total - Less than $10,000","Families; Margin of Error; Total - Less than $10,000","Married-couple families; Estimate; Total - Less than $10,000","Married-couple families; Margin of Error; Total - Less than $10,000","Nonfamily households; Estimate; Total - Less than $10,000","Nonfamily households; Margin of Error; Total - Less than $10,000","Households; Estimate; Total - $10,000 to $14,999","Households; Margin of Error; Total - $10,000 to $14,999","Families; Estimate; Total - $10,000 to $14,999","Families; Margin of Error; Total - $10,000 to $14,999","Married-couple families; Estimate; Total - $10,000 to $14,999","Married-couple families; Margin of Error; Total - $10,000 to $14,999","Nonfamily households; Estimate; Total - $10,000 to $14,999","Nonfamily households; Margin of Error; Total - $10,000 to $14,999","Households; Estimate; Total - $15,000 to $24,999","Households; Margin of Error; Total - $15,000 to $24,999","Families; Estimate; Total - $15,000 to $24,999","Families; Margin of Error; Total - $15,000 to $24,999","Married-couple families; Estimate; Total - $15,000 to $24,999","Married-couple families; Margin of Error; Total - $15,000 to $24,999","Nonfamily households; Estimate; Total - $15,000 to $24,999","Nonfamily households; Margin of Error; Total - $15,000 to $24,999","Households; Estimate; Total - $25,000 to $34,999","Households; Margin of Error; Total - $25,000 to $34,999","Families; Estimate; Total - $25,000 to $34,999","Families; Margin of Error; Total - $25,000 to $34,999","Married-couple families; Estimate; Total - $25,000 to $34,999","Married-couple families; Margin of Error; Total - $25,000 to $34,999","Nonfamily households; Estimate; Total - $25,000 to $34,999","Nonfamily households; Margin of Error; Total - $25,000 to $34,999","Households; Estimate; Total - $35,000 to $49,999","Households; Margin of Error; Total - $35,000 to $49,999","Families; Estimate; Total - $35,000 to $49,999","Families; Margin of Error; Total - $35,000 to $49,999","Married-couple families; Estimate; Total - $35,000 to $49,999","Married-couple families; Margin of Error; Total - $35,000 to $49,999","Nonfamily households; Estimate; Total - $35,000 to $49,999","Nonfamily households; Margin of Error; Total - $35,000 to $49,999","Households; Estimate; Total - $50,000 to $74,999","Households; Margin of Error; Total - $50,000 to $74,999","Families; Estimate; Total - $50,000 to $74,999","Families; Margin of Error; Total - $50,000 to $74,999","Married-couple families; Estimate; Total - $50,000 to $74,999","Married-couple families; Margin of Error; Total - $50,000 to $74,999","Nonfamily households; Estimate; Total - $50,000 to $74,999","Nonfamily households; Margin of Error; Total - $50,000 to $74,999","Households; Estimate; Total - $75,000 to $99,999","Households; Margin of Error; Total - $75,000 to $99,999","Families; Estimate; Total - $75,000 to $99,999","Families; Margin of Error; Total - $75,000 to $99,999","Married-couple families; Estimate; Total - $75,000 to $99,999","Married-couple families; Margin of Error; Total - $75,000 to $99,999","Nonfamily households; Estimate; Total - $75,000 to $99,999","Nonfamily households; Margin of Error; Total - $75,000 to $99,999","Households; Estimate; Total - $100,000 to $149,999","Households; Margin of Error; Total - $100,000 to $149,999","Families; Estimate; Total - $100,000 to $149,999","Families; Margin of Error; Total - $100,000 to $149,999","Married-couple families; Estimate; Total - $100,000 to $149,999","Married-couple families; Margin of Error; Total - $100,000 to $149,999","Nonfamily households; Estimate; Total - $100,000 to $149,999","Nonfamily households; Margin of Error; Total - $100,000 to $149,999","Households; Estimate; Total - $150,000 to $199,999","Households; Margin of Error; Total - $150,000 to $199,999","Families; Estimate; Total - $150,000 to $199,999","Families; Margin of Error; Total - $150,000 to $199,999","Married-couple families; Estimate; Total - $150,000 to $199,999","Married-couple families; Margin of Error; Total - $150,000 to $199,999","Nonfamily households; Estimate; Total - $150,000 to $199,999","Nonfamily households; Margin of Error; Total - $150,000 to $199,999","Households; Estimate; Total - $200,000 or more","Households; Margin of Error; Total - $200,000 or more","Families; Estimate; Total - $200,000 or more","Families; Margin of Error; Total - $200,000 or more","Married-couple families; Estimate; Total - $200,000 or more","Married-couple families; Margin of Error; Total - $200,000 or more","Nonfamily households; Estimate; Total - $200,000 or more","Nonfamily households; Margin of Error; Total - $200,000 or more",Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars),Households; Estimate; Mean income (dollars),Households; Margin of Error; Mean income (dollars),Families; Estimate; Mean income (dollars),Families; Margin of Error; Mean income (dollars),Married-couple families; Estimate; Mean income (dollars),Married-couple families; Margin of Error; Mean income (dollars),Nonfamily households; Estimate; Mean income (dollars),Nonfamily households; Margin of Error; Mean income (dollars),Households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1600000US0107000,0107000,"Birmingham city, Alabama",93205,3673,55859,3336,26572,2578,37346,3562,18.5,2.6,14.4,3.7,4.0,4.0,25.6,3.9,11.9,2.2,9.4,3.1,3.6,1.9,15.9,3.0,15.9,2.1,15.8,2.9,11.5,3.8,17.3,3.5,13.6,1.9,12.8,2.4,15.1,3.6,13.1,3.3,14.6,2.0,17.3,3.3,19.9,5.1,11.3,2.9,13.9,1.7,14.9,2.4,20.7,3.9,11.6,3.0,5.7,1.1,6.7,1.7,10.5,2.7,3.8,2.5,4.2,1.3,6.2,1.9,10.0,3.0,0.7,0.5,1.1,0.5,1.7,0.8,2.7,1.2,0.3,0.4,0.7,0.5,0.9,0.8,1.9,1.7,0.4,0.4,27020,1788,32162,3747,46376,3362,20078,2552,37578,2176,43004,3043,58320,4840,28008,2496,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X)
1600000US0135896,0135896,"Hoover city, Alabama",30049,2384,21432,2018,N,N,8617,1460,2.7,1.5,0.5,0.5,N,N,8.6,4.7,2.0,1.4,0.4,0.7,N,N,6.1,4.4,6.1,2.9,2.7,2.3,N,N,13.8,8.2,8.7,2.8,6.8,2.7,N,N,15.4,6.9,14.0,3.3,12.5,3.6,N,N,15.9,7.0,18.9,4.6,18.1,5.4,N,N,20.7,7.3,13.4,3.8,15.9,4.5,N,N,7.8,5.0,19.5,3.9,23.4,4.5,N,N,9.9,6.5,6.4,2.1,8.7,2.9,N,N,0.8,1.3,8.3,2.6,11.0,3.4,N,N,1.2,1.3,71405,6227,90993,7832,97989,7467,36938,9253,93208,8674,109540,10736,N,N,51487,8446,26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X)
1600000US0137000,0137000,"Huntsville city, Alabama",70273,2775,41881,2524,28973,2255,28392,2719,9.4,1.8,5.5,1.8,0.7,0.9,15.9,3.6,5.2,1.4,4.5,1.7,1.3,0.9,6.8,2.3,15.1,2.3,9.9,2.1,7.0,2.1,22.6,4.7,12.1,2.7,10.0,3.0,7.9,3.4,14.8,4.4,13.1,1.8,9.6,2.2,8.6,2.5,18.3,3.9,16.3,2.5,19.2,3.2,19.4,3.3,11.9,3.0,10.4,1.8,13.9,2.6,17.3,3.3,5.3,2.0,11.2,2.0,16.3,3.0,21.8,4.1,3.6,1.6,4.0,0.9,6.1,1.4,8.9,1.9,0.8,1.0,3.2,1.6,5.1,2.6,7.2,3.6,0.2,0.3,44000,4236,62179,6786,80733,6244,28378,3396,66647,7998,86800,13048,109028,17802,36143,2846,22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X)
1600000US0150000,0150000,"Mobile city, Alabama",78769,3064,48761,3031,28413,2319,30008,2151,16.4,2.5,12.3,3.0,4.3,3.7,22.9,4.0,7.3,1.9,6.0,3.1,1.1,0.9,9.5,2.2,18.3,2.6,16.9,3.5,8.7,2.3,20.9,3.4,12.6,1.9,11.9,1.9,12.7,2.5,14.6,3.8,14.8,2.2,14.8,2.4,18.4,3.4,14.7,4.2,14.6,2.2,16.5,3.2,20.3,4.9,10.7,2.8,6.1,1.1,7.6,1.5,11.8,2.6,3.3,1.7,6.8,1.3,9.0,1.7,14.0,2.8,3.2,1.8,1.3,0.5,2.0,0.8,3.5,1.4,0.2,0.3,1.9,0.6,3.1,0.9,5.3,1.6,0.0,0.6,31107,2048,37803,4467,54901,4296,22294,2936,47574,3238,58095,4750,81014,7291,29981,2477,25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.4,(X)
1600000US0151000,0151000,"Montgomery city, Alabama",80947,2267,52344,2826,32632,2147,28603,2570,12.9,2.3,10.5,3.0,1.5,1.0,17.6,3.5,7.1,1.6,4.8,1.7,2.9,1.8,11.5,3.6,13.9,2.1,13.9,3.4,6.0,1.8,19.2,3.8,10.4,1.6,8.6,1.7,6.5,1.7,14.4,3.5,15.2,2.4,13.5,2.4,13.8,2.7,16.5,4.6,17.0,2.3,17.8,2.9,22.2,4.4,11.7,2.8,9.3,1.4,11.1,2.2,16.0,3.2,4.9,1.8,9.4,1.7,12.8,2.6,20.3,4.1,3.4,1.9,1.6,0.6,2.2,0.8,3.4,1.3,0.2,0.4,3.2,1.0,4.7,1.5,7.5,2.4,0.4,0.5,40582,2384,47994,3938,71167,4853,26624,5057,60410,5545,73075,8433,100675,12924,34248,2526,31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X)
1600000US0177256,0177256,"Tuscaloosa city, Alabama",30881,1999,15465,1470,N,N,15416,1781,20.8,4.5,11.7,4.6,N,N,33.0,7.0,9.3,2.8,4.0,2.2,N,N,14.7,4.9,20.9,4.2,17.8,5.1,N,N,21.2,6.5,9.0,2.6,9.2,3.5,N,N,8.8,3.3,11.6,3.1,14.2,4.5,N,N,9.9,3.9,12.4,3.3,15.2,4.1,N,N,8.8,5.0,6.1,2.0,9.3,3.1,N,N,2.4,2.1,5.0,1.5,9.6,3.1,N,N,0.4,0.6,3.0,1.4,5.2,2.5,N,N,0.8,1.6,1.8,0.9,3.7,1.9,N,N,0.0,1.1,24257,3322,40291,5318,68184,10624,16347,4487,44278,4290,64997,7712,N,N,22898,3988,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X)
1600000US0203000,0203000,"Anchorage municipality, Alaska",102277,1392,67825,2690,49577,2950,34452,2590,5.4,1.2,2.6,1.1,0.7,0.5,11.3,3.0,4.0,0.9,2.7,1.0,1.3,0.7,7.7,2.5,9.0,1.3,6.9,1.9,3.2,1.5,14.2,2.8,7.6,1.5,6.9,1.6,4.4,1.4,10.8,2.9,14.0,1.7,13.7,2.2,13.0,2.7,14.8,2.8,20.3,1.9,18.7,2.2,20.1,2.8,22.1,3.5,14.3,1.7,17.2,2.2,17.8,2.5,8.7,2.5,16.4,1.8,20.4,2.3,25.5,2.9,7.1,2.3,5.5,1.2,6.8,1.7,8.5,2.2,2.0,1.0,3.4,0.8,4.1,1.1,5.5,1.5,1.4,0.9,61217,2580,72931,3839,85543,4995,41912,3500,78631,4406,89485,6476,103704,8491,52547,5053,19.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.5,(X)
1600000US0404720,0404720,"Avondale city, Arizona",18510,1832,14124,1591,N,N,4386,1103,3.5,2.4,2.2,2.4,N,N,8.7,6.7,7.7,6.4,7.4,8.1,N,N,8.8,7.8,7.0,2.9,8.2,3.9,N,N,6.3,4.4,10.3,3.9,12.4,4.5,N,N,17.1,9.5,18.1,4.3,14.8,4.1,N,N,21.2,9.6,24.4,5.3,24.9,6.5,N,N,16.3,11.0,16.8,4.8,16.6,5.7,N,N,13.3,9.3,9.4,4.1,9.8,4.7,N,N,8.3,7.8,1.5,1.3,1.9,1.6,N,N,0.0,4.4,1.3,1.0,1.7,1.3,N,N,0.0,4.4,53085,7394,55071,9108,70355,4786,41410,5614,61480,5625,63716,7358,N,N,46999,7605,22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.6,(X)
1600000US0412000,0412000,"Chandler city, Arizona",81634,3916,56217,3516,43664,3237,25417,2698,4.2,1.1,3.3,1.3,1.6,0.9,6.5,2.7,2.1,0.7,1.3,0.7,1.1,0.7,4.2,1.9,6.2,1.3,4.6,1.4,4.3,1.4,9.7,2.8,10.1,1.9,8.5,2.4,6.9,2.9,14.6,3.8,15.1,2.3,12.7,2.6,9.2,3.0,20.4,4.6,22.7,2.5,23.0,3.4,20.8,2.6,22.9,4.2,14.6,2.4,15.0,2.4,18.5,3.2,12.3,5.9,15.6,2.2,20.1,2.9,23.7,3.3,5.2,1.9,4.4,0.9,5.8,1.1,6.7,1.4,1.5,1.2,5.0,1.2,5.7,1.6,7.1,2.0,2.7,1.6,62010,2914,69406,4957,83484,5052,43290,3801,79628,4962,89590,7089,99700,8850,54843,4653,21.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X)
